RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	8.694532e-01	-6.348013e-09	8.694532e-01
3	2.742248e-01	-5.323529e-09	2.742248e-01
4	1.675607e-01	-2.637927e-09	1.675607e-01
5	3.072942e-01	-1.366141e-01	3.072942e-01
6	1.568339e-01	-3.309649e-08	1.568339e-01
7	1.675607e-01	-3.591346e-09	1.675607e-01
8	1.458192e-01	-5.071702e-09	1.458192e-01
9	1.568339e-01	-1.238334e-08	1.568339e-01
10	1.472858e-01	-3.096369e-09	1.472858e-01
11	1.455361e-01	-7.573526e-09	1.455361e-01
12	1.458192e-01	-6.254997e-09	1.458192e-01
13	1.454228e-01	-6.587358e-09	1.454228e-01
14	1.458192e-01	-6.500029e-09	1.458192e-01
15	1.455572e-01	-2.422668e-09	1.455572e-01
16	1.454741e-01	-6.767711e-09	1.454741e-01
17	1.454445e-01	-2.471677e-09	1.454445e-01
18	1.454327e-01	-6.836213e-09	1.454327e-01
19	1.454276e-01	-6.847556e-09	1.454276e-01
20	1.454253e-01	-2.486056e-09	1.454253e-01
21	1.454244e-01	-6.855347e-09	1.454244e-01
22	1.454241e-01	-6.856188e-09	1.454241e-01
23	1.454240e-01	-6.856437e-09	1.454240e-01
24	1.454239e-01	-6.856502e-09	1.454239e-01
25	1.454239e-01	-6.856519e-09	1.454239e-01
