RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.285000e+00
2	4.957106e-02	8.174181e-01	4.582801e-01
3	7.497115e-01	-9.624138e-03	7.497115e-01
4	1.188771e-01	1.135677e-01	1.756609e-01
5	2.407341e-01	1.692198e-09	2.407341e-01
6	1.948365e-01	4.271545e-10	1.948365e-01
7	1.479871e-01	2.184126e-09	1.479871e-01
8	1.571681e-01	-1.071811e-08	1.571681e-01
9	1.462452e-01	-1.878377e-09	1.462452e-01
10	1.479871e-01	-2.794469e-09	1.479871e-01
11	1.455210e-01	-3.660123e-09	1.455210e-01
12	1.462452e-01	-5.533290e-09	1.462452e-01
13	1.454859e-01	-5.001414e-09	1.454859e-01
14	1.455210e-01	-4.081752e-09	1.455210e-01
15	1.454040e-01	-4.251564e-09	1.454040e-01
16	1.455211e-01	-4.190032e-09	1.455211e-01
17	1.454376e-01	-9.268567e-10	1.454376e-01
18	1.454146e-01	-4.381951e-09	1.454146e-01
19	1.454077e-01	-4.492532e-09	1.454077e-01
20	1.454055e-01	-4.430818e-09	1.454055e-01
21	1.454047e-01	-4.438298e-09	1.454047e-01
22	1.454056e-01	-4.436226e-09	1.454056e-01
23	1.454068e-01	-4.434158e-09	1.454068e-01
24	1.454063e-01	-4.437702e-09	1.454063e-01
25	1.454070e-01	-4.436466e-09	1.454070e-01
