RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.014510e-01	-1.538517e-01
2	8.940916e-01	-5.953872e-02
3	3.767910e-01	-2.997438e-01
4	1.951853e-01	-5.582022e-01
5	2.406593e-01	-5.094297e-01
6	3.380420e-01	-4.185862e-01
7	4.353822e-01	-3.401650e-01
8	3.861014e-01	-3.786294e-01
9	3.380420e-01	-4.185862e-01
10	3.619093e-01	-3.984110e-01
11	3.861013e-01	-3.786295e-01
12	3.739661e-01	-3.884723e-01
13	3.619092e-01	-3.984111e-01
14	3.679273e-01	-3.934299e-01
15	3.619086e-01	-3.984116e-01
16	3.649147e-01	-3.959183e-01
17	3.664190e-01	-3.946744e-01
18	3.671701e-01	-3.940543e-01
19	3.675429e-01	-3.937468e-01
20	3.677239e-01	-3.935976e-01
21	3.675205e-01	-3.937653e-01
22	3.673172e-01	-3.939330e-01
23	3.673990e-01	-3.938656e-01
24	3.672774e-01	-3.939658e-01
25	3.671559e-01	-3.940661e-01
