RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	1.422672e+00	-1.436593e+00
2	1.258481e+00	-1.322395e+00
3	9.046311e-01	-1.135873e+00
4	5.734678e-01	-9.115280e-01
5	2.681081e-01	-6.531573e-01
6	5.871826e-01	-4.119282e-01
7	2.091224e-01	-5.425823e-01
8	5.534365e-01	-3.389950e-01
9	3.541192e-01	-4.048292e-01
10	5.131640e-01	-2.835660e-01
11	4.322732e-01	-3.424436e-01
12	3.928145e-01	-3.731640e-01
13	3.733640e-01	-3.888716e-01
14	3.541196e-01	-4.048296e-01
15	3.637158e-01	-3.968195e-01
16	3.733648e-01	-3.888731e-01
17	3.685334e-01	-3.928375e-01
18	3.589104e-01	-4.008158e-01
19	3.637134e-01	-3.968172e-01
20	3.661218e-01	-3.948271e-01
21	3.673285e-01	-3.938371e-01
22	3.661215e-01	-3.948339e-01
23	3.667202e-01	-3.943370e-01
24	3.670169e-01	-3.940926e-01
25	3.671583e-01	-3.939752e-01
26	3.672192e-01	-3.939237e-01
27	3.672435e-01	-3.939085e-01
28	3.671551e-01	-3.939757e-01
29	3.671613e-01	-3.939701e-01
30	3.671659e-01	-3.939724e-01
