	compo_cost_devi	compo_cost_devi10	compo_cost_aver5	compo_cost_devi25	compo_cost_aver25	compo_cost_speed	compo_cost_monoto	compo_con_devi	compo_con_devi10	compo_con_aver5	compo_con_devi25	compo_con_aver25	compo_con_speed	compo_con_monoto	compo_u1_devi	compo_u1_devi10	compo_u1_aver5	compo_u1_devi25	compo_u1_aver25	compo_u1_speed	compo_u1_monoto	compo_u2_devi	compo_u2_devi10	compo_u2_aver5	compo_u2_devi25	compo_u2_aver25	compo_u2_speed	compo_u2_monoto	compo_last_r	penalty_cost_devi	penalty_cost_devi10	penalty_cost_aver5	penalty_cost_devi25	penalty_cost_aver25	penalty_cost_speed	penalty_cost_monoto	penalty_con_devi	penalty_con_devi10	penalty_con_aver5	penalty_con_devi25	penalty_con_aver25	penalty_con_speed	penalty_con_monoto	penalty_u1_devi	penalty_u1_devi10	penalty_u1_aver5	penalty_u1_devi25	penalty_u1_aver25	penalty_u1_speed	penalty_u1_monoto	penalty_u2_devi	penalty_u2_devi10	penalty_u2_aver5	penalty_u2_devi25	penalty_u2_aver25	penalty_u2_speed	penalty_u2_monoto	penalty_last_r
O1_P3	2.690744099999998	2.690441199999999	0.005915920000000008	2.750000000009689e-05	5.500000000019378e-06	5	2.3891364	0.11321544490000003	0.11100101340000001	0.00011251793999999999	0.0005554357	0.00011108714	1	7.481573999996993e-05	1.4681842	1.4278994000000003	-0.031885399999999994	0.007675500000000057	-0.0015351000000000115	4	1.7055357999999998	1.0062890000000009	0.9730727000000001	-0.027537320000000032	0.0063175000000001424	-0.0012635000000000285	4	1.0753835999999999	3.6954880799999993e-07	2.691802699999998	2.6907644	0.005957160000000006	0.00020800000000001373	4.1600000000002746e-05	5	2.3890816	0.11000067855331559	0.1100001868871756	2.7200062e-08	1.2278935e-07	2.455787e-08	1	6.435522882652922e-08	1.4632914999999995	1.4277785000000003	-0.03184279999999999	0.006007999999999847	-0.0012015999999999694	4	1.7049075999999999	1.0043450800000011	0.9732470800000002	-0.02759900000000002	0.0053995000000001125	-0.0010799000000000225	4	1.0749463599999998	9.238720399999999e-08
O1_P4	2.6907053	2.690441199999999	0.005915920000000008	1.4500000000000624e-05	2.9000000000001247e-06	5	2.3891237999999997	0.11324768760000001	0.11100101340000001	0.00011251793999999999	0.000561496	0.00011229919999999999	1	4.872039999997968e-05	1.4642179	1.4278994000000003	-0.031885399999999994	0.006210000000000104	-0.0012420000000000209	4	1.7049371999999998	1.0029881000000005	0.9730727000000001	-0.027537320000000032	0.005103000000000191	-0.0010206000000000381	4	1.0748986	9.238720399999999e-08	4.821616370000001	2.29230125	-0.11371638799999999	0.63418997	-0.126837994	1	0.7854659060000002	18.47618294	6.4024480399999995	0.5668433	3.0315851	0.60631702	29	4.094004200000001	6.97387584	1.94909474	-0.23516774599999998	1.2512534	-0.25025068	29	0.4342185000000001	7.81409142	2.9546362200000003	0.22998737199999994	1.2205282999999998	0.24410565999999995	29	1.8268524600000002	1.47819522e-06
O1_P5	2.6907053	2.690441199999999	0.005915920000000008	1.4500000000000624e-05	2.9000000000001247e-06	5	2.3891237999999997	0.11324768760000001	0.11100101340000001	0.00011251793999999999	0.000561496	0.00011229919999999999	1	4.872039999997968e-05	1.4642179	1.4278994000000003	-0.031885399999999994	0.006210000000000104	-0.0012420000000000209	4	1.7049371999999998	1.0029881000000005	0.9730727000000001	-0.027537320000000032	0.005103000000000191	-0.0010206000000000381	4	1.0748986	9.238720399999999e-08	5.137027086600002	2.2332550935999995	-0.13200111271999998	0.7267154152899999	-0.14534308305799998	4	0.8669241123020004	29.970685800000002	9.6008855	1.00312868	5.06771	1.013542	29	3.9466080000000003	10.879972617000002	3.3931331	-0.34834956	1.868128853	-0.3736257706	29	0.9605116804000002	12.015702131000001	4.08087135	0.42243742399999995	1.9854938349999998	0.39709876699999996	0	2.1321099620000004	1.47819522e-06
O1_PF0	4.628155800000001	4.6228750000000005	0.021554220000000013	0.0001716000000000495	3.43200000000099e-05	6	2.7155137199999997	2.1232948983000006	2.1210848302	0.00011052900000000001	0.0005548078999999999	0.00011096157999999998	2	0.2519533298200003	2.2191636999999993	2.1233664999999995	-0.011970399999999992	0.01790369999999991	-0.0035807399999999824	6	2.2285882599999995	1.6473531000000001	1.5682513	-0.011021500000000028	0.014771700000000054	-0.002954340000000011	6	2.2398929399999985	1.18255622e-05	3.7059435000000014	3.7002843000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.869785799999998	2.120312766266034	2.120312634820852	-6.174567599999999e-09	3.3947968e-08	-6.789593599999999e-09	2	0.2516722155507296	1.5719672499999995	1.50689785	-0.011973699999999986	0.007774300000000012	-0.0015548600000000023	6	1.7609490399999987	1.6699416	1.614583	-0.011117040000000033	0.006857600000000075	-0.001371520000000015	6	0.9934962199999998	9.765624399999999e-05
O1_PF1	4.628155800000001	4.6228750000000005	0.021554220000000013	0.0001716000000000495	3.43200000000099e-05	6	2.7155137199999997	2.1232948983000006	2.1210848302	0.00011052900000000001	0.0005548078999999999	0.00011096157999999998	2	0.2519533298200003	2.2191636999999993	2.1233664999999995	-0.011970399999999992	0.01790369999999991	-0.0035807399999999824	6	2.2285882599999995	1.6473531000000001	1.5682513	-0.011021500000000028	0.014771700000000054	-0.002954340000000011	6	2.2398929399999985	1.18255622e-05	3.7059435000000014	3.7002843000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.869785799999998	2.1203127565579263	2.1203126317251364	-5.6106762e-09	3.1159549e-08	-6.2319098e-09	2	0.25167220943351776	1.5719671499999994	1.50689785	-0.011973699999999986	0.007774400000000015	-0.0015548800000000028	6	1.7609491199999996	1.6699415000000004	1.614583	-0.011117040000000033	0.006857700000000078	-0.0013715400000000155	6	0.9934960399999992	9.765624399999999e-05
O1_PF2	4.627802000000003	4.6228750000000005	0.021554220000000013	2.7800000000077763e-05	5.5600000000155525e-06	6	2.715434459999999	2.1232828950000004	2.1210848302	0.00011052900000000001	0.0005403722	0.00010807444	2	0.25197480056	2.1912893999999996	2.1233664999999995	-0.011970399999999992	0.0070258000000000265	-0.0014051600000000053	6	2.2286041400000003	1.6243249999999998	1.5682513	-0.011021500000000028	0.0057939000000001295	-0.001158780000000026	6	2.2362972799999987	5.912781060000001e-06	3.488016500000001	3.4823573000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.7422277999999984	2.49174362244708	2.4917436163176374	1.43870668e-09	1.6370523e-09	3.2741046e-10	4	0.9945342195352134	1.7863083199999998	1.72123842	-0.011973699999999986	0.007775100000000035	-0.001555020000000007	6	2.1896296200000003	1.3998551000000004	1.3444962999999999	-0.011116980000000031	0.006858200000000092	-0.0013716400000000184	6	0.9098066399999996	9.765624399999999e-05
O1_PF3	4.6277546	4.6228750000000005	0.021554220000000013	1.2400000000051259e-05	2.4800000000102516e-06	6	2.715422079999999	2.1232856738	2.1210848302	0.00011052900000000001	0.0005332017000000001	0.00010664034000000002	2	0.2519712782600003	2.1834276	2.1233664999999995	-0.011970399999999992	0.0041923999999999295	-0.0008384799999999859	6	2.2286024199999996	1.6178429000000003	1.5682513	-0.011021500000000028	0.003462500000000146	-0.0006925000000000292	6	2.235363899999999	5.912781060000001e-06	3.5237626000000013	3.5146084	0.07129052000000001	0.0007405000000000606	0.0001481000000000121	7	1.668609200000001	2.6184405259761556	2.61844018109055	4.1083111999999994e-08	4.5467521000000003e-08	9.093504200000001e-09	3	1.2479269211875943	2.1252675300000012	1.95221543	-0.0199581	0.03149680000000005	-0.006299360000000009	3	2.7150468	1.5501211500000003	1.4045512500000001	-0.019361040000000017	0.026504499999999986	-0.005300899999999997	6	1.4536511	7.390976799999999e-07
O1_PF4	4.6277441999999995	4.6228750000000005	0.021554220000000013	3.599999999936987e-06	2.400000000180036e-07	6	2.7154223399999973	2.1233008689	2.1210848302	0.00011052900000000001	0.0005517466	0.00011034931999999999	2	0.25197732928000005	2.1808850999999994	2.1233664999999995	-0.011970399999999992	0.002791699999999897	-0.0005583399999999795	6	2.2286040600000003	1.6157275000000002	1.5682513	-0.011021500000000028	0.0022924000000000277	-0.00045848000000000557	6	2.2349089799999993	1.47819522e-06	6.887160050000003	4.35717115	-0.11642487799999998	0.63163185	-0.12632637	29	2.187708000000001	18.033666413933293	5.972050013933299	0.59741742	3.0039918	0.60079836	3	1.6913578121333999	7.845834899999998	2.9245872000000004	-0.25403076999999996	1.2205735	-0.2441147	29	2.0725666999999994	7.80214394	2.93383224	0.25264279999999995	1.222341	0.24446819999999997	29	0.4444562799999997	7.390976799999999e-07
O1_PF5	4.6277441999999995	4.6228750000000005	0.021554220000000013	3.599999999936987e-06	2.400000000180036e-07	6	2.7154223399999973	2.1233008689	2.1210848302	0.00011052900000000001	0.0005517466	0.00011034931999999999	2	0.25197732928000005	2.1808850999999994	2.1233664999999995	-0.011970399999999992	0.002791699999999897	-0.0005583399999999795	6	2.2286040600000003	1.6157275000000002	1.5682513	-0.011021500000000028	0.0022924000000000277	-0.00045848000000000557	6	2.2349089799999993	1.47819522e-06	6.66231886141	3.7584610678000003	-0.13947313296	0.7264262579	-0.14528525158	29	0.8462414919199999	32.6880316	12.8134371	1.0657805799999998	4.977401	0.9954802	29	4.154111400000001	12.235133076	4.7386689760000005	-0.3532778392	1.8690088889999998	-0.37380177779999996	29	1.6468335912	12.427586410000002	4.690479258999999	0.40733682379999997	1.9398808649999997	0.3879761729999999	29	1.2179850490000006	3.6954880799999993e-07
O1_PIF0	3.1780639899999996	3.16134269	0.058351240000000006	4.000000000001225e-05	8.00000000000245e-06	7	2.9887577799999994	3.083789611599999	3.0815814532999997	0.0001129503	0.0005472174	0.00010944348000000001	3	8.940197999995902e-05	2.5550895999999996	2.4554214999999995	-0.040860279999999985	0.00839460000000003	-0.001678920000000006	8	3.62895332	2.0278556200000004	1.9458962199999998	-0.04604088000000003	0.006914700000000162	-0.0013829400000000326	8	2.1662797999999994	9.4604486e-05	9.297274400000003	9.232299499999998	0.24034586	0.000203400000000048	4.06800000000096e-05	9	10.55548668	2.3062620808063543	2.306261949641933	-6.4281478000000005e-09	3.3969174e-08	-6.7938348e-09	2	3.3243311658992525e-08	4.823035866999998	4.618520067	-0.05433812679999998	0.005652799999999902	-0.0011305599999999806	10	7.373592094000001	3.4773699000000002	3.3092615000000003	-0.10973566000000004	0.005106900000000025	-0.001021380000000005	10	5.714914279999999	0.00012207030000000001
O1_PIF1	3.17836519	3.16134269	0.058351240000000006	0.0001384000000000385	2.7680000000007697e-05	7	2.988941860000001	3.083789595599999	3.0815814532999997	0.0001129503	0.0005435634000000001	0.00010871268000000002	3	8.832177999984481e-05	2.5794160999999987	2.4554214999999995	-0.040860279999999985	0.01578189999999996	-0.003156379999999992	8	3.631902580000001	2.04796432	1.9458962199999998	-0.04604088000000003	0.01302340000000013	-0.002604680000000026	8	2.1663485600000003	4.7302245e-05	2.7103983000000014	2.7004027	0.07371286	0.0002389000000000696	4.7780000000013925e-05	4	1.1826505799999996	2.329184968583496	2.3291848495079663	-6.680051599999999e-09	2.7162126999999996e-08	-5.432425399999999e-09	2	2.162745071920824e-08	2.0516816799999993	1.9749250799999998	0.019609199999999993	0.009841499999999948	-0.0019682999999999897	8	2.328322160000001	1.4295436000000006	1.3640017	0.01318763999999999	0.008564600000000144	-0.0017129200000000288	6	2.0729233200000006	5.4931643999999995e-05
O1_PIF2	3.1781858899999995	3.16134269	0.058351240000000006	3.4300000000070385e-05	6.860000000014077e-06	7	2.9888907400000013	3.083803738499999	3.0815814532999997	0.0001129503	0.0005489830000000001	0.00010979660000000002	3	8.097440000010003e-05	2.565278099999999	2.4554214999999995	-0.040860279999999985	0.00823649999999998	-0.001647299999999996	8	3.6289595000000014	2.0362681200000003	1.9458962199999998	-0.04604088000000003	0.0067858000000001195	-0.001357160000000024	8	2.16640548	1.2207031800000001e-05	3.033657209999999	3.0279894099999995	0.0661145	0.000214400000000059	4.28800000000118e-05	8	2.5080601000000002	2.657733616245044	2.6577336102238167	1.02792951e-09	1.5811281e-09	3.1622562e-10	2	1.912199376619128e-08	2.4276961	2.3658253	-0.05225662000000001	0.007262100000000049	-0.0014524200000000098	7	3.35659092	1.7580289400000007	1.70532484	-0.05910984000000001	0.006434800000000185	-0.001286960000000037	7	2.27065982	0.000109863272
O1_PIF3	2.26606649	2.25806249	0.04666234000000001	1.0000000000287557e-06	-2.0000000000575113e-07	3	2.0240405799999994	3.6748175267	3.6725900337	0.00011212474000000001	0.0005571996	0.00011143992	5	0.8380525430199997	1.8232198000000002	1.7252858999999998	-0.01654766	0.0026740000000000097	-0.0005348000000000019	2	2.3515923999999995	1.7429955600000002	1.66069456	-0.017024620000000025	0.0021909999999999985	-0.0004381999999999997	9	1.0596858400000007	1.47819522e-06	2.3794830800000017	2.3746797799999997	0.015543500000000005	0.0004105000000000081	8.210000000000162e-05	6	2.2588321599999994	3.1961994494956	3.196198949600561	2.13359848e-08	1.241862e-07	2.4837240000000003e-08	2	0.3617137273566464	1.8727165000000003	1.7695949000000002	-0.02275492	0.019935500000000106	-0.003987100000000021	5	2.1761854000000005	1.3853204723	1.2981934723	-0.01975420000000002	0.01691350000000008	-0.0033827000000000162	5	0.5331169999999998	1.84774412e-07
O1_PIF4	5.108741089999999	2.6825434399999994	-0.113676438	0.6082644899999999	-0.12165289799999998	3	1.743679262000001	18.3417798	7.231587199999999	0.5643804400000001	2.7921894	0.5584378799999999	29	1.8089301799999986	7.427713869999999	2.7423113699999995	-0.23092856199999998	1.1854275	-0.2370855	2	1.9824615199999998	7.267419670000001	2.79963437	0.23456243999999998	1.1173159	0.22346317999999998	29	0.37192482000000016	3.6954880799999993e-07	4.711579990000001	2.19327185	-0.11581890599999997	0.63097705	-0.12619541	29	0.9854370299999999	20.332175031000002	8.358802831	0.63054608	2.9975076	0.59950152	2	1.631263458	7.705132032999999	2.8232089329999996	-0.2715178406	1.2170323	-0.24340646000000002	3	1.3583382259999996	7.943733879999999	3.0745015799999997	0.22854934	1.2206127999999998	0.24412255999999996	29	1.8055231800000007	2.9563904999999996e-06
O1_PIF5	5.687807509600002	2.7989381644999995	-0.13695538289999998	0.7223654718	-0.14447309436	3	1.6532657770399997	26.915673099999996	8.714134399999999	0.86088988	4.554291	0.9108582000000001	29	1.8350084000000004	10.373608087000003	3.450562947	-0.3710715474	1.7296510500000002	-0.34593021	2	1.8755044800000003	10.611955239999999	3.43729759	0.317702508	1.7951921499999999	0.35903842999999996	29	0.29941463999999995	4.670348400000001e-08	5.201520704430002	2.2957231136000003	-0.12960836471999998	0.72677140796	-0.14535428159199998	29	0.9679095711280001	31.6384625	11.538989399999998	0.98379194	5.033865	1.006773	29	2.8917698000000005	11.706867442000002	4.232521806	-0.4060577288	1.86148763	-0.372297526	29	0.8428642570000001	11.952881666899998	4.1011382439999995	0.35457830079999997	1.9719292589999997	0.39438585179999996	29	2.038067157800001	7.390976799999999e-07
O1_X0	2.6905658999999993	2.690441199999999	0.005915920000000008	2.4800000000047007e-05	4.960000000009401e-06	5	2.3889463600000003	0.11316826350000003	0.11100101340000001	0.00011251793999999999	0.0005328711999999999	0.00010657423999999999	1	7.820764000003588e-05	1.455521	1.4278994000000003	-0.031885399999999994	0.006264000000000047	-0.0012528000000000094	4	1.7050045999999999	0.9958627000000002	0.9730727000000001	-0.027537320000000032	0.005171500000000162	-0.0010343000000000325	4	1.0748875000000002	1.47819522e-06	2.691865999999999	2.6907644	0.005957160000000006	0.00024749999999998384	4.949999999999677e-05	5	2.3890990999999997	0.11000020259262598	0.11000007120772798	-6.5788307999999995e-09	3.3912077e-08	-6.7824154e-09	1	2.5003411605051262e-08	1.4715213	1.4277786000000001	-0.03184279999999999	0.010599199999999975	-0.0021198399999999952	4	1.7068798399999998	1.011139670000001	0.9732469700000002	-0.02759900000000002	0.009190500000000046	-0.0018381000000000092	4	1.0765750399999998	3.6621095999999996e-05
O1_X1	2.6907406000000016	2.6904357	0.005915360000000008	2.3999999999996247e-05	4.799999999999249e-06	5	2.3891374000000005	0.11320029990000001	0.1110151496	0.00011399820000000002	0.0005555304	0.00011110608	1	9.409808000000741e-05	1.4671650999999997	1.4278974	-0.03188471999999999	0.007223500000000105	-0.001444700000000021	4	1.7053531999999996	1.0054640200000005	0.9730725199999999	-0.027537540000000017	0.005944500000000241	-0.0011889000000000483	4	1.07523544	1.84774412e-07	2.691865999999999	2.6907644	0.005957160000000006	0.00024749999999998384	4.949999999999677e-05	5	2.3890990999999997	0.11000020259262598	0.11000007120772798	-6.5788307999999995e-09	3.3912077e-08	-6.7824154e-09	1	2.5003411605051262e-08	1.4715213	1.4277786000000001	-0.03184279999999999	0.010599199999999975	-0.0021198399999999952	4	1.7068798399999998	1.011139670000001	0.9732469700000002	-0.02759900000000002	0.009190500000000046	-0.0018381000000000092	4	1.0765750399999998	3.6621095999999996e-05
O1_X2	2.6907417999999996	2.6904413000000003	0.005916020000000005	2.4800000000047007e-05	4.960000000009401e-06	5	2.389149260000001	0.11315943770000002	0.1110009849	0.0001122926	0.0005405544	0.00010811088	1	0.0001039544800000014	1.4652721999999998	1.4278875999999996	-0.03188358	0.006650500000000059	-0.0013301000000000118	4	1.7051423999999995	1.0039498900000006	0.97308719	-0.027539600000000032	0.005490100000000164	-0.0010980200000000329	4	1.0750636999999996	1.84774412e-07	2.691865999999999	2.6907644	0.005957160000000006	0.00024749999999998384	4.949999999999677e-05	5	2.3890990999999997	0.11000020259262598	0.11000007120772798	-6.5788307999999995e-09	3.3912077e-08	-6.7824154e-09	1	2.5003411605051262e-08	1.4715213	1.4277786000000001	-0.03184279999999999	0.010599199999999975	-0.0021198399999999952	4	1.7068798399999998	1.011139670000001	0.9732469700000002	-0.02759900000000002	0.009190500000000046	-0.0018381000000000092	4	1.0765750399999998	3.6621095999999996e-05
O1_X3	2.6904740000000005	2.6904474999999994	0.0059169200000000035	3.999999999976245e-06	-7.99999999995249e-07	5	2.3888700000000007	0.11319244619999999	0.11098237	0.00010963646000000001	0.0005554259	0.00011108518	1	7.124747999998071e-05	1.4357639000000009	1.427895	-0.0318843	0.0009290000000000687	0.00018580000000001373	4	1.7021286000000002	0.9795730299999998	0.97307893	-0.027538880000000023	0.0007759999999998324	0.00015519999999996648	4	1.07249886	7.390976799999999e-07	2.691865999999999	2.6907644	0.005957160000000006	0.00024749999999998384	4.949999999999677e-05	5	2.3890990999999997	0.11000020259262598	0.11000007120772798	-6.5788307999999995e-09	3.3912077e-08	-6.7824154e-09	1	2.5003411605051262e-08	1.4715213	1.4277786000000001	-0.03184279999999999	0.010599199999999975	-0.0021198399999999952	4	1.7068798399999998	1.011139670000001	0.9732469700000002	-0.02759900000000002	0.009190500000000046	-0.0018381000000000092	4	1.0765750399999998	3.6621095999999996e-05
O1_X4	2.690886299999999	2.6904330999999995	0.00591412	7.350000000003187e-05	1.4700000000006375e-05	5	2.3891587999999997	0.11323015969999996	0.11102299399999999	0.00011756684000000001	0.0005551116	0.00011102232	1	0.00010120972000000894	1.4826877999999994	1.4279027999999998	-0.031886839999999986	0.011914000000000091	-0.0023828000000000182	4	1.7072216	1.0182642400000008	0.9730704400000002	-0.02753606000000002	0.009818000000000049	-0.0019636000000000098	4	1.07678168	3.6954880799999993e-07	2.691865999999999	2.6907644	0.005957160000000006	0.00024749999999998384	4.949999999999677e-05	5	2.3890990999999997	0.11000020259262598	0.11000007120772798	-6.5788307999999995e-09	3.3912077e-08	-6.7824154e-09	1	2.5003411605051262e-08	1.4715213	1.4277786000000001	-0.03184279999999999	0.010599199999999975	-0.0021198399999999952	4	1.7068798399999998	1.011139670000001	0.9732469700000002	-0.02759900000000002	0.009190500000000046	-0.0018381000000000092	4	1.0765750399999998	3.6621095999999996e-05
O1_XF0	4.628155800000001	4.6228750000000005	0.021554220000000013	0.0001716000000000495	3.43200000000099e-05	6	2.7155137199999997	2.1232948983000006	2.1210848302	0.00011052900000000001	0.0005548078999999999	0.00011096157999999998	2	0.2519533298200003	2.2191636999999993	2.1233664999999995	-0.011970399999999992	0.01790369999999991	-0.0035807399999999824	6	2.2285882599999995	1.6473531000000001	1.5682513	-0.011021500000000028	0.014771700000000054	-0.002954340000000011	6	2.2398929399999985	1.18255622e-05	3.7059435000000014	3.7002843000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.869785799999998	2.120312766266034	2.120312634820852	-6.174567599999999e-09	3.3947968e-08	-6.789593599999999e-09	2	0.2516722155507296	1.5719672499999995	1.50689785	-0.011973699999999986	0.007774300000000012	-0.0015548600000000023	6	1.7609490399999987	1.6699416	1.614583	-0.011117040000000033	0.006857600000000075	-0.001371520000000015	6	0.9934962199999998	9.765624399999999e-05
O1_XF1	4.614802000000001	4.6093589	0.021554020000000014	0.00018240000000002698	3.64800000000054e-05	6	2.6885485800000017	2.1232780051000004	2.1210833597000005	0.00011088705999999999	0.0005334673	0.00010669346000000001	2	0.25197092574000046	2.1096075499999998	2.00669655	-0.011970800000000004	0.01815530000000004	-0.003631060000000008	6	1.7995940400000001	1.742054500000001	1.6570381000000003	-0.011020300000000028	0.014998000000000067	-0.0029996000000000133	6	2.0054548999999997	7.2479252000000005e-06	3.7059435000000014	3.7002843000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.869785799999998	2.120312766266034	2.120312634820852	-6.174567599999999e-09	3.3947968e-08	-6.789593599999999e-09	2	0.2516722155507296	1.5719672499999995	1.50689785	-0.011973699999999986	0.007774300000000012	-0.0015548600000000023	6	1.7609490399999987	1.6699416	1.614583	-0.011117040000000033	0.006857600000000075	-0.001371520000000015	6	0.9934962199999998	9.765624399999999e-05
O1_XF2	4.3783609000000006	4.373319099999999	0.021553120000000002	6.860000000002975e-05	1.372000000000595e-05	6	2.216357920000001	2.3391395799999994	2.3369452894000005	0.00011187874000000001	0.0005403831	0.00010807662	2	0.43222337767999996	1.8014541999999998	1.7219477	-0.011969679999999993	0.011202099999999993	-0.0022404199999999986	3	1.495177279999999	1.6041900000000004	1.5385479000000002	-0.011021680000000023	0.009235800000000072	-0.0018471600000000143	6	1.7661652600000002	2.36511244e-05	3.7059435000000014	3.7002843000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.869785799999998	2.120312766266034	2.120312634820852	-6.174567599999999e-09	3.3947968e-08	-6.789593599999999e-09	2	0.2516722155507296	1.5719672499999995	1.50689785	-0.011973699999999986	0.007774300000000012	-0.0015548600000000023	6	1.7609490399999987	1.6699416	1.614583	-0.011117040000000033	0.006857600000000075	-0.001371520000000015	6	0.9934962199999998	9.765624399999999e-05
O1_XF3	4.627916100000001	4.6228759	0.021554400000000012	6.160000000002275e-05	1.232000000000455e-05	6	2.7154596199999976	2.1232642382	2.1210821318	0.00010998922	0.0005472496	0.00010944992	2	0.2519520335800003	2.2024082999999997	2.1233652999999997	-0.011970239999999998	0.010736999999999941	-0.002147399999999988	6	2.2286265000000007	1.6335251	1.5682527	-0.011021780000000026	0.00885790000000014	-0.0017715800000000282	6	2.23753598	1.18255622e-05	3.7059435000000014	3.7002843000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.869785799999998	2.120312766266034	2.120312634820852	-6.174567599999999e-09	3.3947968e-08	-6.789593599999999e-09	2	0.2516722155507296	1.5719672499999995	1.50689785	-0.011973699999999986	0.007774300000000012	-0.0015548600000000023	6	1.7609490399999987	1.6699416	1.614583	-0.011117040000000033	0.006857600000000075	-0.001371520000000015	6	0.9934962199999998	9.765624399999999e-05
O1_XF4	4.6286016000000005	4.6228704	0.021553300000000008	4.2200000000047755e-05	8.440000000009552e-06	6	2.715575239999999	2.1233011067999987	2.1210978207999998	0.00011312692	0.000536802	0.00010736039999999999	2	0.25200009640000043	2.2155034000000007	2.1233686	-0.011972139999999997	0.008512500000000034	-0.0017025000000000067	6	2.276822	1.6443018	1.5682486000000002	-0.011019420000000025	0.007022000000000084	-0.0014044000000000168	6	2.2765478999999997	2.36511244e-05	3.7059435000000014	3.7002843000000003	0.021604540000000005	0.00021850000000006586	4.370000000001317e-05	6	0.869785799999998	2.120312766266034	2.120312634820852	-6.174567599999999e-09	3.3947968e-08	-6.789593599999999e-09	2	0.2516722155507296	1.5719672499999995	1.50689785	-0.011973699999999986	0.007774300000000012	-0.0015548600000000023	6	1.7609490399999987	1.6699416	1.614583	-0.011117040000000033	0.006857600000000075	-0.001371520000000015	6	0.9934962199999998	9.765624399999999e-05
O1_XIF0	3.1780639899999996	3.16134269	0.058351240000000006	4.000000000001225e-05	8.00000000000245e-06	7	2.9887577799999994	3.083789611599999	3.0815814532999997	0.0001129503	0.0005472174	0.00010944348000000001	3	8.940197999995902e-05	2.5550895999999996	2.4554214999999995	-0.040860279999999985	0.00839460000000003	-0.001678920000000006	8	3.62895332	2.0278556200000004	1.9458962199999998	-0.04604088000000003	0.006914700000000162	-0.0013829400000000326	8	2.1662797999999994	9.4604486e-05	9.297274400000003	9.232299499999998	0.24034586	0.000203400000000048	4.06800000000096e-05	9	10.55548668	2.3062620808063543	2.306261949641933	-6.4281478000000005e-09	3.3969174e-08	-6.7938348e-09	2	3.3243311658992525e-08	4.823035866999998	4.618520067	-0.05433812679999998	0.005652799999999902	-0.0011305599999999806	10	7.373592094000001	3.4773699000000002	3.3092615000000003	-0.10973566000000004	0.005106900000000025	-0.001021380000000005	10	5.714914279999999	0.00012207030000000001
O1_XIF1	3.0453486499999998	3.0426791499999997	0.10415266000000001	3.250000000010189e-05	6.500000000020378e-06	5	1.8963274999999993	3.6893040566000006	3.6870805291000006	0.0001122013	0.0005568260000000001	0.00011136520000000002	3	5.244820000016581e-05	2.4755424739999974	2.419024374	0.08873086000000001	0.008276999999999868	-0.0016553999999999736	4	2.4937332199999998	2.280806100000002	2.2341176	0.05533495999999997	0.0068130000000002355	-0.001362600000000047	4	2.7667306000000003	1.84774412e-07	9.297274400000003	9.232299499999998	0.24034586	0.000203400000000048	4.06800000000096e-05	9	10.55548668	2.3062620808063543	2.306261949641933	-6.4281478000000005e-09	3.3969174e-08	-6.7938348e-09	2	3.3243311658992525e-08	4.823035866999998	4.618520067	-0.05433812679999998	0.005652799999999902	-0.0011305599999999806	10	7.373592094000001	3.4773699000000002	3.3092615000000003	-0.10973566000000004	0.005106900000000025	-0.001021380000000005	10	5.714914279999999	0.00012207030000000001
O1_XIF2	3.6009134899999995	3.59559149	0.03172918	0.00022800000000003373	4.5600000000006746e-05	8	3.6293159799999994	3.7596688067999993	3.757485353	-0.0143387716	0.000533174	0.0001066348	3	0.9829569629000003	2.4841751999999997	2.3724513999999997	-0.0705164	0.020315900000000053	-0.004063180000000011	7	2.36820788	1.953302400000001	1.8610562000000002	-0.06430666000000003	0.016780900000000154	-0.0033561800000000306	4	1.99503712	5.912781060000001e-06	9.297274400000003	9.232299499999998	0.24034586	0.000203400000000048	4.06800000000096e-05	9	10.55548668	2.3062620808063543	2.306261949641933	-6.4281478000000005e-09	3.3969174e-08	-6.7938348e-09	2	3.3243311658992525e-08	4.823035866999998	4.618520067	-0.05433812679999998	0.005652799999999902	-0.0011305599999999806	10	7.373592094000001	3.4773699000000002	3.3092615000000003	-0.10973566000000004	0.005106900000000025	-0.001021380000000005	10	5.714914279999999	0.00012207030000000001
