RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.102946e+00	1.144139e-04	1.104090e+00
3	6.869920e-01	-1.749093e-03	6.869920e-01
4	3.855410e-01	1.136744e-04	3.866777e-01
5	2.033051e-01	1.136684e-04	2.044417e-01
6	1.455280e-01	1.115795e-04	1.466438e-01
7	2.033056e-01	1.115855e-04	2.044215e-01
8	1.584650e-01	1.219864e-04	1.596849e-01
9	1.479646e-01	1.084756e-04	1.490493e-01
10	1.457296e-01	1.157193e-04	1.468868e-01
11	1.453752e-01	1.109044e-04	1.464843e-01
12	1.455263e-01	1.164781e-04	1.466911e-01
13	1.453873e-01	1.129144e-04	1.465165e-01
14	1.453651e-01	1.125466e-04	1.464906e-01
15	1.453677e-01	1.072817e-04	1.464405e-01
16	1.453686e-01	1.024470e-04	1.463931e-01
17	1.453739e-01	1.081589e-04	1.464555e-01
18	1.453698e-01	1.067879e-04	1.464377e-01
19	1.453680e-01	1.075743e-04	1.464437e-01
20	1.453669e-01	1.089392e-04	1.464563e-01
21	1.453663e-01	1.102170e-04	1.464684e-01
22	1.453660e-01	1.108025e-04	1.464740e-01
23	1.453685e-01	1.035811e-04	1.464043e-01
24	1.453659e-01	1.109946e-04	1.464759e-01
25	1.453685e-01	1.036022e-04	1.464045e-01
26	1.453685e-01	1.036032e-04	1.464045e-01
27	1.453685e-01	1.036035e-04	1.464045e-01
28	1.453685e-01	1.036035e-04	1.464045e-01
29	1.453685e-01	1.036035e-04	1.464045e-01
30	1.453685e-01	1.036035e-04	1.464045e-01
