RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.880000e+00
2	1.686039e-01	-1.496607e-08	1.686039e-01
3	1.497102e-01	-6.880999e-09	1.497102e-01
4	1.462031e-01	-6.975926e-09	1.462031e-01
5	1.455517e-01	-6.917345e-09	1.455517e-01
6	1.454308e-01	-6.939587e-09	1.454308e-01
7	1.454083e-01	-6.929426e-09	1.454083e-01
8	1.454042e-01	-6.933698e-09	1.454042e-01
9	1.454034e-01	-6.931838e-09	1.454034e-01
10	1.454032e-01	-6.932636e-09	1.454032e-01
11	1.454032e-01	-6.932291e-09	1.454032e-01
12	1.454032e-01	-6.932440e-09	1.454032e-01
13	1.454032e-01	-6.932376e-09	1.454032e-01
14	1.454032e-01	-6.932403e-09	1.454032e-01
15	1.454032e-01	-6.932391e-09	1.454032e-01
16	1.454032e-01	-6.932396e-09	1.454032e-01
17	1.454032e-01	-6.932394e-09	1.454032e-01
18	1.454032e-01	-6.932395e-09	1.454032e-01
19	1.454032e-01	-6.932395e-09	1.454032e-01
20	1.454032e-01	-6.932395e-09	1.454032e-01
21	1.454032e-01	-6.932395e-09	1.454032e-01
22	1.454032e-01	-6.932395e-09	1.454032e-01
23	1.454032e-01	-6.932395e-09	1.454032e-01
24	1.454032e-01	-6.932395e-09	1.454032e-01
25	1.454032e-01	-6.932395e-09	1.454032e-01
