RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.647736e+02	1.376595e-01	3.834360e-01	2.666854e-01	1.080892e-01	7.576069e-02
3	-1.728522e+02	1.304598e-01	3.786634e-01	2.730819e-01	1.090055e-01	8.260645e-02
4	-1.784362e+02	1.232509e-01	3.779749e-01	2.774366e-01	1.095024e-01	8.764759e-02
5	-1.834953e+02	1.147223e-01	3.792969e-01	2.814706e-01	1.098220e-01	9.273996e-02
6	-1.852007e+02	1.115750e-01	3.789857e-01	2.832680e-01	1.099206e-01	9.514016e-02
7	-1.849142e+02	1.140190e-01	3.711184e-01	2.854118e-01	1.100864e-01	9.785857e-02
8	-1.859039e+02	1.113470e-01	3.736600e-01	2.857000e-01	1.100729e-01	9.833133e-02
9	-1.868089e+02	1.093401e-01	3.725103e-01	2.872235e-01	1.101218e-01	1.004698e-01
10	-1.889319e+02	1.019992e-01	3.800027e-01	2.877157e-01	1.099816e-01	1.016287e-01
11	-1.900343e+02	9.668523e-02	3.853310e-01	2.880558e-01	1.098149e-01	1.026390e-01
12	-1.900287e+02	9.733689e-02	3.819942e-01	2.891575e-01	1.098882e-01	1.040716e-01
13	-1.902395e+02	9.629886e-02	3.805067e-01	2.902862e-01	1.098881e-01	1.057650e-01
14	-1.903093e+02	9.575722e-02	3.792024e-01	2.910927e-01	1.098897e-01	1.069699e-01
15	-1.905920e+02	9.374852e-02	3.820987e-01	2.908322e-01	1.097961e-01	1.068601e-01
16	-1.908629e+02	9.089107e-02	3.860244e-01	2.905286e-01	1.096473e-01	1.068511e-01
17	-1.909716e+02	8.774529e-02	3.905880e-01	2.900724e-01	1.094550e-01	1.067435e-01
18	-1.907683e+02	9.203344e-02	3.837470e-01	2.909490e-01	1.097181e-01	1.072692e-01
19	-1.909281e+02	8.899935e-02	3.903869e-01	2.895749e-01	1.095100e-01	1.058324e-01
20	-1.908906e+02	8.560674e-02	3.948809e-01	2.892468e-01	1.092884e-01	1.060050e-01
