RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.103004e+00	-1.676774e-09	1.103004e+00
3	6.869553e-01	-3.253219e-04	6.869553e-01
4	2.032661e-01	-1.612387e-08	2.032661e-01
5	1.561806e-01	-4.916339e-09	1.561806e-01
6	1.474035e-01	-5.645451e-09	1.474035e-01
7	1.457746e-01	-6.674508e-09	1.457746e-01
8	1.454722e-01	-7.023192e-09	1.454722e-01
9	1.454160e-01	-7.212160e-09	1.454160e-01
10	1.454056e-01	-7.177045e-09	1.454056e-01
11	1.454037e-01	-7.201160e-09	1.454037e-01
12	1.454033e-01	-7.192415e-09	1.454033e-01
13	1.454032e-01	-7.196490e-09	1.454032e-01
14	1.454032e-01	-7.194791e-09	1.454032e-01
15	1.454032e-01	-7.195534e-09	1.454032e-01
16	1.454032e-01	-7.195216e-09	1.454032e-01
17	1.454032e-01	-7.195353e-09	1.454032e-01
18	1.454032e-01	-7.195294e-09	1.454032e-01
19	1.454032e-01	-7.195319e-09	1.454032e-01
20	1.454032e-01	-7.195308e-09	1.454032e-01
21	1.454032e-01	-7.195313e-09	1.454032e-01
22	1.454032e-01	-7.195311e-09	1.454032e-01
23	1.454032e-01	-7.195312e-09	1.454032e-01
24	1.454032e-01	-7.195311e-09	1.454032e-01
25	1.454032e-01	-7.195312e-09	1.454032e-01
