RTO_iter	rho	tr	cost_unmodified	cost	con_unmodified	con	merit	cost_eps	u1_cost_lam	u2_cost_lam	con_eps	u1_con_lam	u2_con_lam
0								0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1	9.964000e-01	1.000000e-01	1.220000e+00	1.220000e+00	-9.000000e-02	-9.000000e-02	1.220000e+00	1.100000e-01	1.000000e-01	1.100000e+00	2.000000e-01	0.000000e+00	2.000000e+00
2	9.623713e-01	2.000000e-01	1.082324e+00	1.098210e+00	-3.976298e-02	-5.461541e-09	1.098210e+00	2.067990e-02	1.988149e-02	1.040158e+00	3.976298e-02	-1.332268e-15	2.000000e+00
3	8.721650e-01	4.000000e-01	7.486790e-01	6.706883e-01	1.428272e-01	-3.329033e-04	6.706883e-01	-6.172322e-02	-7.158004e-02	8.622965e-01	-1.431601e-01	2.664535e-15	2.000000e+00
4	5.694045e-01	4.000000e-01	3.482765e-01	1.323705e-01	5.575737e-01	-2.217503e-08	1.323705e-01	-1.450105e-01	-2.787869e-01	5.201484e-01	-5.575737e-01	0.000000e+00	2.000000e+00
5	5.690483e-01	4.000000e-01	2.930878e-01	1.205736e-01	8.917575e-01	-7.280223e-09	1.205736e-01	-1.369072e-01	-4.458787e-01	3.070504e-01	-8.917575e-01	0.000000e+00	2.000000e+00
6	5.692062e-01	4.000000e-01	2.941915e-01	1.407564e-01	7.418524e-01	-7.085883e-09	1.407564e-01	-1.467881e-01	-3.709262e-01	3.957339e-01	-7.418524e-01	0.000000e+00	2.000000e+00
7	5.691338e-01	4.000000e-01	2.894535e-01	1.445419e-01	8.052606e-01	-7.175918e-09	1.445419e-01	-1.436789e-01	-4.026303e-01	3.568506e-01	-8.052606e-01	0.000000e+00	2.000000e+00
8	5.691647e-01	4.000000e-01	2.907078e-01	1.452432e-01	7.777297e-01	-7.126331e-09	1.452432e-01	-1.452356e-01	-3.888648e-01	3.734862e-01	-7.777297e-01	0.000000e+00	2.000000e+00
9	5.691513e-01	4.000000e-01	2.900210e-01	1.453735e-01	7.895514e-01	-7.142404e-09	1.453735e-01	-1.446049e-01	-3.947757e-01	3.662965e-01	-7.895514e-01	0.000000e+00	2.000000e+00
10	5.691569e-01	4.000000e-01	2.902897e-01	1.453977e-01	7.844507e-01	-7.135417e-09	1.453977e-01	-1.448841e-01	-3.922254e-01	3.693900e-01	-7.844507e-01	0.000000e+00	2.000000e+00
11	1.000000e+00	4.000000e-01	2.901689e-01	1.454022e-01	7.866469e-01	-7.138419e-09	1.454022e-01	-1.447652e-01	-3.933235e-01	3.680564e-01	-7.866469e-01	0.000000e+00	2.000000e+00
12	1.000000e+00	4.000000e-01	2.902200e-01	1.454030e-01	7.857004e-01	-7.137124e-09	1.454030e-01	-1.448167e-01	-3.928502e-01	3.686309e-01	-7.857005e-01	0.000000e+00	2.000000e+00
13	1.000000e+00	4.000000e-01	2.901978e-01	1.454032e-01	7.861082e-01	-7.137682e-09	1.454032e-01	-1.447946e-01	-3.930541e-01	3.683833e-01	-7.861082e-01	0.000000e+00	2.000000e+00
14	1.000000e+00	4.000000e-01	2.902073e-01	1.454032e-01	7.859325e-01	-7.137441e-09	1.454032e-01	-1.448041e-01	-3.929663e-01	3.684900e-01	-7.859325e-01	0.000000e+00	2.000000e+00
15	1.000000e+00	4.000000e-01	2.902032e-01	1.454032e-01	7.860082e-01	-7.137545e-09	1.454032e-01	-1.448000e-01	-3.930041e-01	3.684440e-01	-7.860082e-01	0.000000e+00	2.000000e+00
16	1.000000e+00	4.000000e-01	2.902050e-01	1.454032e-01	7.859756e-01	-7.137500e-09	1.454032e-01	-1.448018e-01	-3.929878e-01	3.684638e-01	-7.859756e-01	0.000000e+00	2.000000e+00
17	1.000000e+00	4.000000e-01	2.902042e-01	1.454032e-01	7.859896e-01	-7.137520e-09	1.454032e-01	-1.448010e-01	-3.929948e-01	3.684553e-01	-7.859896e-01	0.000000e+00	2.000000e+00
18	1.000000e+00	4.000000e-01	2.902046e-01	1.454032e-01	7.859836e-01	-7.137511e-09	1.454032e-01	-1.448014e-01	-3.929918e-01	3.684590e-01	-7.859836e-01	0.000000e+00	2.000000e+00
19	1.000000e+00	4.000000e-01	2.902044e-01	1.454032e-01	7.859862e-01	-7.137515e-09	1.454032e-01	-1.448012e-01	-3.929931e-01	3.684574e-01	-7.859862e-01	0.000000e+00	2.000000e+00
20	1.000000e+00	4.000000e-01	2.902045e-01	1.454032e-01	7.859851e-01	-7.137513e-09	1.454032e-01	-1.448013e-01	-3.929925e-01	3.684581e-01	-7.859851e-01	0.000000e+00	2.000000e+00
21	1.000000e+00	4.000000e-01	2.902045e-01	1.454032e-01	7.859856e-01	-7.137514e-09	1.454032e-01	-1.448012e-01	-3.929928e-01	3.684578e-01	-7.859856e-01	0.000000e+00	2.000000e+00
22	1.000000e+00	4.000000e-01	2.902045e-01	1.454032e-01	7.859853e-01	-7.137514e-09	1.454032e-01	-1.448013e-01	-3.929927e-01	3.684579e-01	-7.859854e-01	0.000000e+00	2.000000e+00
23	1.000000e+00	4.000000e-01	2.902045e-01	1.454032e-01	7.859854e-01	-7.137514e-09	1.454032e-01	-1.448013e-01	-3.929927e-01	3.684578e-01	-7.859854e-01	0.000000e+00	2.000000e+00
24	1.000000e+00	4.000000e-01	2.902045e-01	1.454032e-01	7.859854e-01	-7.137514e-09	1.454032e-01	-1.448013e-01	-3.929927e-01	3.684579e-01	-7.859854e-01	0.000000e+00	2.000000e+00
25		4.000000e-01	2.902045e-01	1.454032e-01	7.859854e-01	-7.137514e-09	1.454032e-01	-1.448013e-01	-3.929927e-01	3.684579e-01	-7.859854e-01	0.000000e+00	2.000000e+00
