RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	9.022495e-02	7.000333e-01	7.090558e+00
3	1.307978e-01	4.396884e-02	5.704862e-01
4	1.449764e-01	1.975316e-03	1.647296e-01
5	1.454552e-01	1.662068e-04	1.471173e-01
6	1.453537e-01	5.774532e-04	1.511282e-01
7	1.453537e-01	5.774561e-04	1.511282e-01
8	1.453531e-01	5.790018e-04	1.511431e-01
9	1.453539e-01	5.768373e-04	1.511223e-01
10	1.453532e-01	5.786912e-04	1.511401e-01
11	1.453521e-01	5.818654e-04	1.511708e-01
12	1.453521e-01	5.818413e-04	1.511705e-01
13	1.453528e-01	5.799338e-04	1.511521e-01
14	1.453217e-01	4.969820e-04	1.502915e-01
15	1.453143e-01	2.592428e-04	1.479067e-01
16	1.453705e-01	1.820111e-04	1.471906e-01
17	1.454193e-01	1.371506e-04	1.467908e-01
18	1.453862e-01	1.359566e-04	1.467458e-01
19	1.453649e-01	1.368575e-04	1.467335e-01
20	1.453569e-01	1.352263e-04	1.467092e-01
21	1.453608e-01	1.352302e-04	1.467131e-01
22	1.453625e-01	1.201598e-04	1.465641e-01
23	1.453676e-01	1.156872e-04	1.465245e-01
24	1.453706e-01	1.006996e-04	1.463775e-01
25	1.453682e-01	1.128078e-04	1.464963e-01
26	1.453656e-01	1.157733e-04	1.465233e-01
27	1.453639e-01	1.247678e-04	1.466116e-01
28	1.453667e-01	1.129546e-04	1.464962e-01
29	1.453674e-01	1.141991e-04	1.465094e-01
30	1.453641e-01	1.236917e-04	1.466010e-01
