RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.087975e+00	3.824419e-02	1.470417e+00
3	6.766878e-01	1.189160e-04	6.778770e-01
4	1.998333e-01	1.136805e-04	2.009701e-01
5	2.230844e-01	1.136969e-04	2.242214e-01
6	1.457752e-01	1.074799e-04	1.468500e-01
7	1.998339e-01	1.115042e-04	2.009490e-01
8	1.568333e-01	1.072181e-04	1.579055e-01
9	1.472626e-01	1.107713e-04	1.483703e-01
10	1.455020e-01	1.107937e-04	1.466100e-01
11	1.457740e-01	1.109257e-04	1.468833e-01
12	1.453825e-01	1.128571e-04	1.465111e-01
13	1.457721e-01	1.164910e-04	1.469370e-01
14	1.455115e-01	1.205094e-04	1.467166e-01
15	1.454337e-01	1.089746e-04	1.465235e-01
16	1.454071e-01	1.024283e-04	1.464314e-01
17	1.453861e-01	1.024286e-04	1.464104e-01
18	1.454344e-01	1.072881e-04	1.465072e-01
19	1.454071e-01	1.025528e-04	1.464326e-01
20	1.453940e-01	1.073127e-04	1.464671e-01
21	1.453886e-01	1.085504e-04	1.464741e-01
22	1.453860e-01	1.099811e-04	1.464858e-01
23	1.453848e-01	1.107176e-04	1.464920e-01
24	1.453844e-01	1.109673e-04	1.464941e-01
25	1.453843e-01	1.110347e-04	1.464946e-01
26	1.453843e-01	1.110186e-04	1.464944e-01
27	1.453842e-01	1.110791e-04	1.464950e-01
28	1.453842e-01	1.110451e-04	1.464947e-01
29	1.453868e-01	1.036088e-04	1.464229e-01
30	1.453842e-01	1.110244e-04	1.464945e-01
