RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.050283e-01	1.568423e-04
2	8.934621e-01	-5.476877e-02
3	2.748675e-01	-3.249264e-01
4	7.394479e-01	-1.400884e-01
5	5.205239e-01	-2.785266e-01
6	3.887209e-01	-3.765252e-01
7	2.938520e-01	-4.579188e-01
8	3.405915e-01	-4.163978e-01
9	3.644951e-01	-3.962656e-01
10	3.405929e-01	-4.163966e-01
11	3.525020e-01	-4.062812e-01
12	3.584879e-01	-4.012614e-01
13	3.614883e-01	-3.987610e-01
14	3.629897e-01	-3.975137e-01
15	3.637394e-01	-3.968919e-01
16	3.641115e-01	-3.965835e-01
17	3.642921e-01	-3.964338e-01
18	3.643738e-01	-3.963662e-01
19	3.644051e-01	-3.963402e-01
20	3.644148e-01	-3.963322e-01
21	3.644174e-01	-3.963300e-01
22	3.644181e-01	-3.963295e-01
23	3.644182e-01	-3.963293e-01
24	3.644183e-01	-3.963293e-01
25	3.644183e-01	-3.963293e-01
26	3.644183e-01	-3.963293e-01
27	3.644183e-01	-3.963293e-01
28	3.644183e-01	-3.963293e-01
29	3.644183e-01	-3.963293e-01
30	3.644183e-01	-3.963293e-01
