RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.285000e+00
2	1.101450e-02	1.105342e+00	5.636855e-01
3	7.523404e-01	-3.715045e-08	7.523404e-01
4	9.181762e-02	1.808568e-01	1.822460e-01
5	4.628199e-01	5.770187e-09	4.628199e-01
6	2.035425e-01	9.529994e-09	2.035425e-01
7	1.465119e-01	1.787799e-08	1.465119e-01
8	1.614782e-01	2.974834e-08	1.614783e-01
9	1.475681e-01	2.559960e-08	1.475682e-01
10	1.454463e-01	2.392400e-08	1.454463e-01
11	1.475679e-01	2.647237e-08	1.475679e-01
12	1.461071e-01	2.562561e-08	1.461071e-01
13	1.456769e-01	2.522189e-08	1.456769e-01
14	1.455367e-01	2.502468e-08	1.455367e-01
15	1.454853e-01	2.492725e-08	1.454853e-01
16	1.454643e-01	2.487892e-08	1.454643e-01
17	1.454550e-01	2.485498e-08	1.454550e-01
18	1.454508e-01	2.484339e-08	1.454508e-01
19	1.454490e-01	2.483818e-08	1.454490e-01
20	1.454483e-01	2.483667e-08	1.454483e-01
21	1.454480e-01	2.483664e-08	1.454480e-01
22	1.454480e-01	2.483673e-08	1.454480e-01
23	1.454480e-01	2.483752e-08	1.454480e-01
24	1.454480e-01	2.483677e-08	1.454480e-01
25	1.454480e-01	2.483724e-08	1.454480e-01
26	1.454480e-01	2.483724e-08	1.454480e-01
27	1.454480e-01	2.483724e-08	1.454480e-01
28	1.454480e-01	2.483724e-08	1.454480e-01
29	1.454480e-01	2.483724e-08	1.454480e-01
30	1.454480e-01	2.483724e-08	1.454480e-01
