F	0.1728

P
t
0	-2.283864990041086e-09
200	4.9199005321835925
1.0	9.252051637236703e-07
2.0	1.8864541603076036e-06
3.0	2.885940185411454e-06
4.0	3.928446300705521e-06
4.155051	4.09426657387014e-06
5.0	5.019106048214729e-06
6.0	6.16343682022352e-06
7.0	7.367375782596486e-06
8.0	8.637319515654783e-06
9.0	9.980167700871582e-06
10.0	1.140337115963477e-05
11.0	1.2914984623215047e-05
13.0	1.62390335219927e-05
14.0	1.807114885105376e-05
15.0	2.0031181076753874e-05
16.0	2.2131198179119025e-05
8.155051	8.840573063281407e-06
9.155051	1.0195377764026953e-05
19.0	2.9408239371957233e-05
20.0	3.221152046815648e-05
21.0	3.523313782475852e-05
13.155051	1.651518454600496e-05
23.0	4.201392315972508e-05
24.0	4.5819223415412414e-05
25.0	4.993553537193007e-05
24.644949	4.843666583426048e-05
24.155051	4.6436393736448794e-05
25.155051	5.060344903863987e-05
26.0	5.439175408875907e-05
28.0	6.445376425629006e-05
29.0	7.013257685010787e-05
30.0	7.629807509998071e-05
31.0	8.299660810413819e-05
33.0	9.8202668052396e-05
34.0	0.00010682919503559317
35.0	0.00011622817145226036
36.0	0.00012647652460099065
38.0	0.0001498735186729135
39.0	0.00016322418055147352
40.0	0.0001778312398932943
41.0	0.0001938288182009278
33.155051	9.949250255149666e-05
43.0	0.00023061946146992916
44.0	0.0002517767920332703
45.0	0.0002750602731754297
46.0	0.0003007216534055292
38.155051	0.00015186623601012205
48.0	0.00036037845578319126
49.0	0.0003950939098732309
50.0	0.00043364741044155336
51.0	0.0004765687579107209
43.155051	0.0002337698929840562
44.155051	0.0002552417272429429
54.0	0.0006384414296525314
55.0	0.0007064742676415914
56.0	0.0007835840753590516
48.155051	0.0003655287765882721
58.0	0.0009721609876092839
59.0	0.0010884495908728361
60.0	0.0012238551184140147
12.0	1.4523724692220275e-05
61.0	0.0013831229095356814
63.0	0.00180203223458642
64.0	0.0020844973021449035
65.0	0.00244111049836852
66.0	0.0029060853619507325
58.155051	0.0009890945294199521
68.0	0.004458114969571957
69.0	0.005916447367420792
70.0	0.008560560693456573
71.0	0.014254513061692935
63.155051	0.0018419312766576753
73.0	0.061193612985778134
74.0	0.12147722177843089
75.0	0.205984249730089
76.0	0.30568587462360614
68.155051	0.004639799367080169
69.155051	0.0062246524241156625
79.0	0.63601587250273
80.0	0.7472801318934016
81.0	0.857227287813252
73.155051	0.06865809293253006
74.155051	0.1332016766432737
84.0	1.1761897758889561
85.0	1.2786934768433496
17.0	2.4384319403581426e-05
86.0	1.3794121928749057
88.0	1.5761667377979045
89.0	1.6726540289099763
90.0	1.7682749026078886
18.0	2.68048187389444e-05
91.0	1.86342423354718
93.0	2.054621743089346
94.0	2.1525425613178055
95.0	2.2543231228754967
96.0	2.363776435388298
88.155051	1.5911973140216416
98.0	2.6007373682406913
99.0	2.709959757035557
100.0	2.814569363188394
101.0	2.914772824795055
102.0	3.010748963828819
94.155051	2.168008314101575
100.644949	2.879688555458727
96.155051	2.381486727965184
97.0	2.4863522619686798
98.155051	2.6179968937434497
101.644949	2.977145700388572
100.155051	2.8303900366994257
101.155051	2.929926547420374
22.0	3.8493260170864696e-05
103.0	3.102668200546122
104.0	3.190694024724461
105.0	3.274983344919105
106.0	3.355686757758054
107.0	3.432948802298876
108.0	3.506908203882533
109.0	3.577698108145602
110.0	3.6454463056026256
111.0	3.7102754471799018
112.0	3.7723032510657135
113.0	3.831642701227254
114.0	3.888402237930319
115.0	3.942685940584298
116.0	3.994593703221945
117.0	4.044221402910949
118.0	4.091661061382292
119.0	4.137001000148915
120.0	4.180325989377157
121.0	4.2217173907628105
122.0	4.261253294653548
123.0	4.299008651649603
124.0	4.335055398905352
125.0	4.369462581345356
126.0	4.402296467999873
27.0	5.921956775828817e-05
128.0	4.463496216017058
129.0	4.491981718539818
130.0	4.519133409142722
131.0	4.5450052649326125
132.0	4.569649093121669
133.0	4.593114618284329
134.0	4.615449566102222
135.0	4.636699743738552
136.0	4.6569091169778
137.0	4.6761198842610066
138.0	4.694372547741719
139.0	4.711705981482612
140.0	4.728157496907953
141.0	4.743762905622475
142.0	4.758556579702683
143.0	4.772571509562436
144.0	4.785839359490482
145.0	4.798390520953684
146.0	4.810254163755956
147.0	4.821458285139212
148.0	4.832029756909208
149.0	4.841994370665836
150.0	4.851376881214148
151.0	4.86020104822937
152.0	4.868489676246217
32.0	9.02793085950333e-05
32.644949	9.531232552847885e-05
155.0	4.8903568398057
156.0	4.896713565721585
157.0	4.902635738806401
33.644949	0.00010368162663714391
159.0	4.9132470208598695
160.0	4.917969663819782
161.0	4.922324878367564
162.0	4.926327793304029
34.644949	0.0001127979508881061
164.0	4.933334222127039
165.0	4.936365048528084
166.0	4.939098246315554
167.0	4.941546137186822
35.644949	0.0001227354030906928
169.0	4.945632826791366
170.0	4.947293869658482
171.0	4.948714131321183
172.0	4.949903646611319
36.644949	0.00013357636725028975
174.0	4.951628574757168
175.0	4.952182102625885
176.0	4.952541144649581
177.0	4.952713872565351
37.0	0.0001376598367210772
37.644949	0.00014541261856783417
180.0	4.9521910334249295
181.0	4.951693838139043
182.0	4.95104650944216
38.644949	0.00015834661992224433
184.0	4.94932673792255
185.0	4.9482663053615665
186.0	4.947079780154846
187.0	4.94577257947611
39.644949	0.0001724930404841669
