RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.385000e+00
2	1.163978e-01	1.401572e-01	1.864764e-01
3	1.488992e-01	1.236228e-03	1.495173e-01
4	1.458191e-01	7.198986e-03	1.494186e-01
5	1.462143e-01	3.602543e-03	1.480156e-01
6	1.455632e-01	4.477279e-03	1.478019e-01
7	1.458844e-01	1.895167e-03	1.468320e-01
8	1.454777e-01	2.713009e-03	1.468342e-01
9	1.454777e-01	2.713009e-03	1.468342e-01
10	1.454777e-01	2.713009e-03	1.468342e-01
11	1.454777e-01	2.713007e-03	1.468342e-01
12	1.454777e-01	2.712999e-03	1.468342e-01
13	1.450284e-01	1.206033e-03	1.456315e-01
14	1.454231e-01	-4.614075e-05	1.454231e-01
15	1.453962e-01	9.133127e-05	1.454418e-01
16	1.453962e-01	9.133108e-05	1.454418e-01
17	1.453962e-01	9.132988e-05	1.454418e-01
18	1.453962e-01	9.132077e-05	1.454418e-01
19	1.453912e-01	6.045390e-05	1.454214e-01
20	1.454105e-01	-2.011425e-05	1.454105e-01
21	1.454027e-01	2.193077e-05	1.454136e-01
22	1.454027e-01	2.188153e-05	1.454136e-01
23	1.454022e-01	1.286504e-05	1.454087e-01
24	1.454066e-01	-2.738865e-06	1.454066e-01
25	1.454057e-01	2.478446e-06	1.454069e-01
