RTO_iter	u1	u2
0	3.500000e+00	5.000000e-01
1	2.642507e+00	-1.449576e-02
2	8.507056e-01	-9.030044e-01
3	4.515022e-01	-4.253528e-01
4	3.588852e-01	-4.009297e-01
5	3.726008e-01	-3.895897e-01
6	3.666763e-01	-3.944620e-01
7	3.692261e-01	-3.923603e-01
8	3.681270e-01	-3.932653e-01
9	3.686004e-01	-3.928753e-01
10	3.683964e-01	-3.930433e-01
11	3.684843e-01	-3.929709e-01
12	3.684465e-01	-3.930021e-01
13	3.684628e-01	-3.929887e-01
14	3.684557e-01	-3.929944e-01
15	3.684588e-01	-3.929920e-01
16	3.684575e-01	-3.929930e-01
17	3.684580e-01	-3.929926e-01
18	3.684578e-01	-3.929928e-01
19	3.684579e-01	-3.929927e-01
20	3.684578e-01	-3.929927e-01
21	3.684579e-01	-3.929927e-01
22	3.684579e-01	-3.929927e-01
23	3.684579e-01	-3.929927e-01
24	3.684579e-01	-3.929927e-01
25	3.684579e-01	-3.929927e-01
