RTO_iter	u1	u2
0	-1.500000e+00	-1.500000e+00
1	-7.928932e-01	-7.928932e-01
2	-8.578643e-02	-8.578643e-02
3	2.153351e-01	-3.759130e-01
4	3.968123e-01	-3.701083e-01
5	3.416163e-01	-4.118386e-01
6	3.416163e-01	-4.118386e-01
7	3.416163e-01	-4.118386e-01
8	3.416163e-01	-4.118386e-01
9	3.416164e-01	-4.118386e-01
10	3.470102e-01	-4.078705e-01
11	3.720329e-01	-3.891491e-01
12	3.844471e-01	-3.796609e-01
13	3.906287e-01	-3.748841e-01
14	3.937128e-01	-3.724877e-01
15	3.952525e-01	-3.712879e-01
16	3.960205e-01	-3.706886e-01
17	3.952518e-01	-3.712991e-01
18	3.944837e-01	-3.719103e-01
19	3.937158e-01	-3.725219e-01
20	3.929482e-01	-3.731338e-01
21	3.921810e-01	-3.737461e-01
22	3.914140e-01	-3.743588e-01
23	3.906473e-01	-3.749718e-01
24	3.898809e-01	-3.755852e-01
25	3.891147e-01	-3.761989e-01
