RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	5.368340e-01	-1.231093e+00
2	1.422997e+00	-7.677196e-01
3	7.992347e-01	-8.054803e-01
4	3.199709e-01	-6.629805e-01
5	7.523719e-01	-4.119240e-01
6	3.598603e-01	-4.161833e-01
7	-1.395655e-01	-4.401382e-01
8	1.112102e-01	-4.421279e-01
9	2.388764e-01	-4.476141e-01
10	3.995483e-01	-3.679017e-01
11	3.511372e-01	-4.074317e-01
12	3.995483e-01	-3.679017e-01
13	3.751858e-01	-3.874759e-01
14	3.511372e-01	-4.074317e-01
15	3.631208e-01	-3.974049e-01
16	3.751856e-01	-3.874760e-01
17	3.691435e-01	-3.924282e-01
18	3.571188e-01	-4.024058e-01
19	3.631207e-01	-3.974050e-01
20	3.661289e-01	-3.949141e-01
21	3.676341e-01	-3.936716e-01
22	3.683858e-01	-3.930521e-01
23	3.676284e-01	-3.936763e-01
24	3.680012e-01	-3.933689e-01
25	3.681823e-01	-3.932197e-01
26	3.682641e-01	-3.931523e-01
27	3.682955e-01	-3.931265e-01
28	3.683052e-01	-3.931184e-01
29	3.683078e-01	-3.931163e-01
30	3.683084e-01	-3.931158e-01
