RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	1.291404e+00	1.713220e+00	1.842361e+01
3	1.190116e+00	1.359198e+00	1.478210e+01
4	8.991237e-01	7.749847e-01	8.648971e+00
5	6.337292e-01	2.874511e-01	3.508240e+00
6	2.443887e-01	-1.951109e-09	2.443887e-01
7	1.849029e-01	-6.874287e-09	1.849029e-01
8	2.443887e-01	-5.723301e-09	2.443887e-01
9	1.484790e-01	-7.126783e-09	1.484790e-01
10	1.849029e-01	-7.336359e-09	1.849029e-01
11	1.506080e-01	-6.933291e-09	1.506080e-01
12	1.454750e-01	-6.728553e-09	1.454750e-01
13	1.484790e-01	-6.614881e-09	1.484790e-01
14	1.459536e-01	-6.734777e-09	1.459536e-01
15	1.454593e-01	-6.794508e-09	1.454593e-01
16	1.459537e-01	-6.703822e-09	1.459537e-01
17	1.456426e-01	-6.425962e-09	1.456426e-01
18	1.455350e-01	-6.410900e-09	1.455350e-01
19	1.454932e-01	-6.666840e-09	1.454932e-01
20	1.454754e-01	-6.274217e-09	1.454754e-01
21	1.454672e-01	-6.758693e-09	1.454672e-01
22	1.454635e-01	-6.722966e-09	1.454635e-01
23	1.454620e-01	-6.760760e-09	1.454620e-01
24	1.454615e-01	-6.422490e-09	1.454615e-01
25	1.454613e-01	-6.444827e-09	1.454613e-01
26	1.454612e-01	-6.760969e-09	1.454612e-01
27	1.454612e-01	-6.759717e-09	1.454612e-01
28	1.454612e-01	-6.759509e-09	1.454612e-01
29	1.454612e-01	-6.759453e-09	1.454612e-01
30	1.454612e-01	-6.759439e-09	1.454612e-01
