RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.608487e-01	-4.435039e-01
2	6.000305e-01	-5.186549e-02
3	6.965181e-02	-4.155967e-01
4	4.782702e-01	-2.865666e-01
5	2.589431e-01	-4.425648e-01
6	4.351638e-01	-3.195989e-01
7	2.937332e-01	-4.328558e-01
8	4.175310e-01	-3.427609e-01
9	3.155930e-01	-4.249070e-01
10	4.052370e-01	-3.573358e-01
11	3.297682e-01	-4.182678e-01
12	3.962361e-01	-3.672049e-01
13	3.395865e-01	-4.129072e-01
14	3.395865e-01	-4.129072e-01
15	3.395865e-01	-4.129072e-01
16	3.395865e-01	-4.129072e-01
17	3.395865e-01	-4.129072e-01
18	3.479085e-01	-4.068368e-01
19	3.826059e-01	-3.807720e-01
20	3.534652e-01	-4.041587e-01
21	3.583153e-01	-4.004322e-01
22	3.748973e-01	-3.876535e-01
23	3.607375e-01	-3.989835e-01
24	3.627071e-01	-3.974275e-01
25	3.688249e-01	-3.925697e-01
26	3.660956e-01	-3.948943e-01
27	3.685896e-01	-3.929104e-01
28	3.664147e-01	-3.946444e-01
29	3.664155e-01	-3.946438e-01
30	3.670587e-01	-3.941238e-01
