RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.096806e+00	1.321805e-02	1.228987e+00
3	8.752903e-01	5.624609e-03	9.315364e-01
4	6.819724e-01	5.381270e-03	7.357851e-01
5	5.172723e-01	5.722760e-03	5.744999e-01
6	3.816910e-01	6.162863e-03	4.433197e-01
7	2.757799e-01	6.681908e-03	3.425990e-01
8	2.001544e-01	7.293447e-03	2.730889e-01
9	1.554976e-01	8.020735e-03	2.357050e-01
10	1.425534e-01	8.894572e-03	2.314992e-01
11	1.560442e-01	6.246976e-03	2.185140e-01
12	1.426211e-01	8.697780e-03	2.295989e-01
13	1.468495e-01	2.823338e-03	1.750828e-01
14	1.446804e-01	2.728097e-03	1.719613e-01
15	1.473202e-01	1.393995e-03	1.612601e-01
16	1.447102e-01	2.642014e-03	1.711304e-01
17	1.453732e-01	9.326400e-04	1.546996e-01
18	1.453045e-01	9.302750e-04	1.546073e-01
19	1.452643e-01	4.070959e-04	1.493353e-01
20	1.454894e-01	3.980551e-04	1.494699e-01
21	1.453736e-01	2.273253e-04	1.476469e-01
22	1.455484e-01	2.282871e-04	1.478313e-01
23	1.454649e-01	1.706238e-04	1.471712e-01
24	1.455687e-01	1.702468e-04	1.472711e-01
25	1.455251e-01	1.351607e-04	1.468767e-01
26	1.454885e-01	1.025358e-04	1.465139e-01
27	1.455690e-01	1.693214e-04	1.472622e-01
28	1.454285e-01	6.870017e-05	1.461155e-01
29	1.457942e-01	3.912337e-04	1.497066e-01
30	1.453823e-01	2.958241e-04	1.483406e-01
