RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.012945e+00	5.079160e-02
2	9.266664e-01	2.348342e-04
3	8.413108e-01	-5.186528e-02
4	7.570161e-01	-1.056651e-01
5	6.739520e-01	-1.613460e-01
6	5.923294e-01	-2.191194e-01
7	5.119737e-01	-2.786422e-01
8	4.309875e-01	-3.373043e-01
9	3.522683e-01	-3.989752e-01
10	3.755226e-01	-3.870640e-01
11	3.600924e-01	-3.993754e-01
12	3.600916e-01	-3.993739e-01
13	3.600901e-01	-3.993709e-01
14	3.600934e-01	-3.993767e-01
15	3.657750e-01	-3.948896e-01
16	3.706676e-01	-3.910010e-01
17	3.731067e-01	-3.890486e-01
18	3.706889e-01	-3.910308e-01
19	3.682742e-01	-3.930165e-01
20	3.665510e-01	-3.944497e-01
21	3.680983e-01	-3.932185e-01
22	3.667494e-01	-3.942933e-01
23	3.667499e-01	-3.942931e-01
24	3.668754e-01	-3.941910e-01
25	3.674784e-01	-3.937018e-01
26	3.677765e-01	-3.934596e-01
27	3.679193e-01	-3.933437e-01
28	3.679814e-01	-3.932933e-01
29	3.680036e-01	-3.932753e-01
30	3.680102e-01	-3.932700e-01
