RTO_iter	cost	con	merit
1	6.750000e+00	4.750000e+00	5.425000e+01
2	3.851779e+00	6.310294e-01	1.016207e+01
3	4.656364e-01	-1.069124e-08	4.656364e-01
4	3.873960e+00	-7.691330e-09	3.873960e+00
5	6.584002e-01	-7.020518e-09	6.584002e-01
6	1.523299e-01	-7.337251e-09	1.523299e-01
7	4.656364e-01	-4.540920e-09	4.656364e-01
8	2.019094e-01	-5.972553e-09	2.019094e-01
9	1.512307e-01	-6.681450e-09	1.512307e-01
10	1.523299e-01	-6.924365e-09	1.523299e-01
11	1.454165e-01	-6.681323e-09	1.454165e-01
12	1.512307e-01	-6.528933e-09	1.512307e-01
13	1.467205e-01	-6.677605e-09	1.467205e-01
14	1.456693e-01	-6.751612e-09	1.456693e-01
15	1.454433e-01	-6.788529e-09	1.454433e-01
16	1.454050e-01	-6.806960e-09	1.454050e-01
17	1.454433e-01	-6.778126e-09	1.454433e-01
18	1.454180e-01	-6.787238e-09	1.454180e-01
19	1.454100e-01	-6.790472e-09	1.454100e-01
20	1.454071e-01	-2.464742e-09	1.454071e-01
21	1.454060e-01	-6.795064e-09	1.454060e-01
22	1.454056e-01	-6.795394e-09	1.454056e-01
23	1.454063e-01	-6.794196e-09	1.454063e-01
24	1.454070e-01	-6.792986e-09	1.454070e-01
25	1.454078e-01	-6.791767e-09	1.454078e-01
26	1.454087e-01	-6.790537e-09	1.454087e-01
27	1.454097e-01	-6.789294e-09	1.454097e-01
28	1.454108e-01	-6.788037e-09	1.454108e-01
29	1.454105e-01	-6.786197e-09	1.454105e-01
30	1.454113e-01	-6.787098e-09	1.454113e-01
