RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.040113e+00	1.991549e-02
2	8.621778e-01	-7.140350e-02
3	6.883270e-01	-1.702767e-01
4	5.202335e-01	-2.786491e-01
5	3.607257e-01	-3.993027e-01
6	5.202342e-01	-2.786500e-01
7	4.391390e-01	-3.372434e-01
8	3.995591e-01	-3.678072e-01
9	3.800414e-01	-3.834311e-01
10	3.703573e-01	-3.913347e-01
11	3.607237e-01	-3.993003e-01
12	3.655350e-01	-3.953117e-01
13	3.607247e-01	-3.993024e-01
14	3.631278e-01	-3.973058e-01
15	3.643336e-01	-3.963146e-01
16	3.655370e-01	-3.953149e-01
17	3.649382e-01	-3.958105e-01
18	3.646417e-01	-3.960552e-01
19	3.644989e-01	-3.961723e-01
20	3.644370e-01	-3.962225e-01
21	3.644148e-01	-3.962404e-01
22	3.644121e-01	-3.962487e-01
23	3.644072e-01	-3.962465e-01
24	3.644099e-01	-3.962504e-01
25	3.644092e-01	-3.962511e-01
26	3.644067e-01	-3.962470e-01
27	3.644066e-01	-3.962470e-01
28	3.644066e-01	-3.962470e-01
29	3.644066e-01	-3.962470e-01
30	3.644066e-01	-3.962470e-01
