RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	4.635252e-01	4.085226e-01	4.548751e+00
3	2.741855e+00	-1.221580e+00	2.741855e+00
4	9.706972e-01	2.393630e-10	9.706972e-01
5	3.040389e+00	-1.746293e+00	3.040389e+00
6	6.541271e-01	-7.568615e-01	6.541271e-01
7	7.377168e-01	-4.822738e-10	7.377168e-01
8	2.512888e-01	-2.235439e-01	2.512888e-01
9	5.864358e-01	-4.518373e-01	5.864358e-01
10	2.315215e-01	-1.122808e-09	2.315215e-01
11	1.462190e-01	-1.999771e-08	1.462190e-01
12	2.253955e-01	-2.854050e-09	2.253955e-01
13	1.627142e-01	-3.914141e-09	1.627142e-01
14	1.480337e-01	-5.079109e-09	1.480337e-01
15	1.455311e-01	-6.184233e-09	1.455311e-01
16	1.462190e-01	-7.786512e-09	1.462190e-01
17	1.454778e-01	-7.308605e-09	1.454778e-01
18	1.455311e-01	-6.486525e-09	1.455311e-01
19	1.454050e-01	-6.703345e-09	1.454050e-01
20	1.455312e-01	-6.649575e-09	1.455312e-01
21	1.454432e-01	-6.758891e-09	1.454432e-01
22	1.454179e-01	-6.818511e-09	1.454179e-01
23	1.454099e-01	-6.847139e-09	1.454099e-01
24	1.454071e-01	-6.861463e-09	1.454071e-01
25	1.454060e-01	-6.868418e-09	1.454060e-01
