RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-2.081953e-01	-5.524206e-01
2	1.770209e+00	-2.593049e-01
3	2.147098e-04	-9.853470e-01
4	1.951570e+00	-5.469255e-01
5	9.208839e-01	-5.950032e-01
6	1.754499e-02	-8.675425e-01
7	4.225790e-01	-5.538665e-01
8	8.778989e-01	-3.472660e-01
9	2.030350e-01	-5.494060e-01
10	3.858236e-01	-3.788530e-01
11	2.085419e-01	-5.433361e-01
12	2.911228e-01	-4.604420e-01
13	3.377716e-01	-4.188188e-01
14	3.616351e-01	-3.986390e-01
15	3.858235e-01	-3.788531e-01
16	3.736901e-01	-3.886981e-01
17	3.616350e-01	-3.986391e-01
18	3.676522e-01	-3.936567e-01
19	3.616344e-01	-3.986395e-01
20	3.646401e-01	-3.961456e-01
21	3.661441e-01	-3.949016e-01
22	3.668951e-01	-3.942813e-01
23	3.672679e-01	-3.939737e-01
24	3.674488e-01	-3.938244e-01
25	3.675306e-01	-3.937570e-01
