RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	4.555173e-01	4.102882e-01	4.558399e+00
3	2.066917e-01	9.459334e-01	9.666026e+00
4	1.560215e-01	1.687206e-02	3.247422e-01
5	1.504801e-01	3.246604e-02	4.751405e-01
6	1.504801e-01	3.246604e-02	4.751405e-01
7	1.504800e-01	3.246603e-02	4.751403e-01
8	1.427721e-01	1.055522e-02	2.483243e-01
9	1.453660e-01	3.071613e-03	1.760821e-01
10	1.457017e-01	9.624891e-04	1.553265e-01
11	1.454307e-01	1.681984e-03	1.622506e-01
12	1.454307e-01	1.681981e-03	1.622505e-01
13	1.452188e-01	1.170975e-03	1.569286e-01
14	1.452889e-01	4.077140e-04	1.493661e-01
15	1.453896e-01	2.128899e-04	1.475185e-01
16	1.454330e-01	-4.946532e-05	1.454330e-01
17	1.453934e-01	1.434533e-04	1.468280e-01
18	1.453934e-01	1.434509e-04	1.468279e-01
19	1.453933e-01	1.430110e-04	1.468234e-01
20	1.453844e-01	6.035880e-05	1.459880e-01
21	1.453951e-01	2.697103e-05	1.456648e-01
22	1.454043e-01	1.253805e-05	1.455297e-01
23	1.454099e-01	5.925152e-06	1.454691e-01
24	1.454128e-01	2.839291e-06	1.454412e-01
25	1.454142e-01	1.462170e-06	1.454288e-01
