RTO_iter	profit	XFr_A	XFr_B	XFr_E	XFr_P	XFr_G
1	-1.510994e+02	1.470612e-01	3.912356e-01	2.572541e-01	1.063945e-01	6.669748e-02
2	-1.743664e+02	1.214141e-01	3.949846e-01	2.706805e-01	1.086773e-01	7.998899e-02
3	-1.835533e+02	1.090256e-01	3.939435e-01	2.779807e-01	1.094024e-01	8.876380e-02
4	-1.875319e+02	1.022301e-01	3.915990e-01	2.825753e-01	1.096563e-01	9.489385e-02
5	-1.899153e+02	9.647403e-02	3.879159e-01	2.870538e-01	1.097554e-01	1.013144e-01
6	-1.902444e+02	9.512513e-02	3.874901e-01	2.878922e-01	1.097422e-01	1.026119e-01
7	-1.902916e+02	9.534959e-02	3.856949e-01	2.885483e-01	1.097825e-01	1.034749e-01
8	-1.902146e+02	9.587668e-02	3.851067e-01	2.885436e-01	1.098044e-01	1.034022e-01
9	-1.904297e+02	9.502446e-02	3.822444e-01	2.901644e-01	1.098315e-01	1.057521e-01
10	-1.906358e+02	9.292699e-02	3.806357e-01	2.918309e-01	1.097835e-01	1.083959e-01
11	-1.907433e+02	9.110358e-02	3.811753e-01	2.924555e-01	1.097063e-01	1.095642e-01
12	-1.907838e+02	9.103766e-02	3.821153e-01	2.920951e-01	1.096960e-01	1.090545e-01
13	-1.907427e+02	9.019858e-02	3.809990e-01	2.929460e-01	1.096669e-01	1.104182e-01
14	-1.906974e+02	8.985216e-02	3.803389e-01	2.933778e-01	1.096539e-01	1.111051e-01
15	-1.907513e+02	8.961485e-02	3.812710e-01	2.931011e-01	1.096375e-01	1.107391e-01
16	-1.907762e+02	8.877624e-02	3.820825e-01	2.931484e-01	1.095913e-01	1.109487e-01
17	-1.908072e+02	8.761143e-02	3.835447e-01	2.930730e-01	1.095221e-01	1.110432e-01
18	-1.909337e+02	8.903153e-02	3.858711e-01	2.914567e-01	1.095727e-01	1.084668e-01
19	-1.909563e+02	8.876522e-02	3.870772e-01	2.910751e-01	1.095472e-01	1.079711e-01
20	-1.909394e+02	8.697697e-02	3.873482e-01	2.917819e-01	1.094589e-01	1.092961e-01
