RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.071381e+00	5.900034e-02
2	9.931970e-01	-3.347386e-03
3	8.162113e-01	-9.649295e-02
4	6.436720e-01	-1.976374e-01
5	4.774866e-01	-3.089137e-01
6	3.209403e-01	-4.333856e-01
7	4.774874e-01	-3.089147e-01
8	3.976940e-01	-3.692851e-01
9	3.209383e-01	-4.333833e-01
10	3.588987e-01	-4.008277e-01
11	3.976936e-01	-3.692847e-01
12	3.781939e-01	-3.849311e-01
13	3.685193e-01	-3.928464e-01
14	3.588956e-01	-4.008238e-01
15	3.637020e-01	-3.968293e-01
16	3.661090e-01	-3.948376e-01
17	3.636974e-01	-3.968268e-01
18	3.649068e-01	-3.958400e-01
19	3.637017e-01	-3.968342e-01
20	3.643012e-01	-3.963378e-01
21	3.645971e-01	-3.960921e-01
22	3.647382e-01	-3.959742e-01
23	3.647972e-01	-3.959243e-01
24	3.648208e-01	-3.959043e-01
25	3.648302e-01	-3.959025e-01
26	3.648289e-01	-3.958974e-01
27	3.648323e-01	-3.959008e-01
28	3.648324e-01	-3.959007e-01
29	3.648324e-01	-3.959006e-01
30	3.648324e-01	-3.959006e-01
