RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	2.294372e-01	-3.920573e-01
2	4.061620e-01	-3.616331e-01
3	3.327368e-01	-4.168618e-01
4	3.327368e-01	-4.168618e-01
5	3.327369e-01	-4.168622e-01
6	3.327357e-01	-4.168596e-01
7	3.327362e-01	-4.168607e-01
8	3.565912e-01	-3.996987e-01
9	3.817404e-01	-3.811307e-01
10	3.575761e-01	-4.009459e-01
11	3.699247e-01	-3.913550e-01
12	3.648508e-01	-3.957737e-01
13	3.695595e-01	-3.920330e-01
14	3.654577e-01	-3.953077e-01
15	3.654560e-01	-3.953044e-01
16	3.654573e-01	-3.953061e-01
17	3.664972e-01	-3.944594e-01
18	3.680171e-01	-3.932346e-01
19	3.687797e-01	-3.926286e-01
20	3.691559e-01	-3.923249e-01
21	3.693387e-01	-3.921767e-01
22	3.694216e-01	-3.921090e-01
23	3.694537e-01	-3.920825e-01
24	3.694637e-01	-3.920742e-01
25	3.694663e-01	-3.920720e-01
26	3.694670e-01	-3.920714e-01
27	3.694672e-01	-3.920713e-01
28	3.694672e-01	-3.920712e-01
29	3.694672e-01	-3.920712e-01
30	3.694672e-01	-3.920712e-01
