RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.163978e-01	1.401572e-01	1.517970e+00
3	1.488644e-01	1.350321e-03	1.623676e-01
4	1.457823e-01	7.313350e-03	2.189158e-01
5	1.457823e-01	7.313354e-03	2.189158e-01
6	1.457825e-01	7.312787e-03	2.189104e-01
7	1.457809e-01	7.317080e-03	2.189517e-01
8	1.457816e-01	7.315269e-03	2.189342e-01
9	1.443873e-01	3.770502e-03	1.820923e-01
10	1.454934e-01	1.258770e-03	1.580811e-01
11	1.452496e-01	1.289746e-03	1.581471e-01
12	1.452311e-01	5.240077e-04	1.504712e-01
13	1.453546e-01	2.386233e-04	1.477408e-01
14	1.453846e-01	6.437643e-05	1.460283e-01
15	1.453592e-01	1.951302e-04	1.473105e-01
16	1.453573e-01	2.006823e-04	1.473641e-01
17	1.453585e-01	1.973882e-04	1.473323e-01
18	1.453501e-01	1.822636e-04	1.471728e-01
19	1.453530e-01	1.472156e-04	1.468251e-01
20	1.453622e-01	1.203289e-04	1.465655e-01
21	1.453659e-01	1.130776e-04	1.464966e-01
22	1.453676e-01	1.104237e-04	1.464719e-01
23	1.453682e-01	1.099405e-04	1.464676e-01
24	1.453684e-01	1.100635e-04	1.464690e-01
25	1.453684e-01	1.100851e-04	1.464693e-01
26	1.453684e-01	1.101540e-04	1.464699e-01
27	1.453684e-01	1.101607e-04	1.464700e-01
28	1.453684e-01	1.101620e-04	1.464700e-01
29	1.453684e-01	1.101626e-04	1.464700e-01
30	1.453684e-01	1.101626e-04	1.464700e-01
