RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	1.385000e+00
2	1.686039e-01	-1.387080e-08	1.686039e-01
3	1.339870e+00	-7.690153e-09	1.339870e+00
4	3.760867e-01	-6.215046e-09	3.760867e-01
5	1.732475e-01	-5.417686e-09	1.732475e-01
6	1.454676e-01	-5.023450e-09	1.454676e-01
7	1.686039e-01	-4.546542e-09	1.686039e-01
8	1.505775e-01	-4.777528e-09	1.505775e-01
9	1.464209e-01	-1.831358e-09	1.464209e-01
10	1.455454e-01	-5.129258e-09	1.455454e-01
11	1.454070e-01	-5.169666e-09	1.454070e-01
12	1.455454e-01	-5.106979e-09	1.455454e-01
13	1.454513e-01	-5.126739e-09	1.454513e-01
14	1.454230e-01	-5.136292e-09	1.454230e-01
15	1.454135e-01	-5.141578e-09	1.454135e-01
16	1.454099e-01	-5.144015e-09	1.454099e-01
17	1.454084e-01	-5.145210e-09	1.454084e-01
18	1.454078e-01	-5.145746e-09	1.454078e-01
19	1.454087e-01	-5.144493e-09	1.454087e-01
20	1.454097e-01	-5.143241e-09	1.454097e-01
21	1.454108e-01	-5.141990e-09	1.454108e-01
22	1.454105e-01	-5.142195e-09	1.454105e-01
23	1.454113e-01	-5.141267e-09	1.454113e-01
24	1.454122e-01	-5.140340e-09	1.454122e-01
25	1.454131e-01	-1.864478e-09	1.454131e-01
