RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.103004e+00	-4.229178e-09	1.103004e+00
3	6.869556e-01	-3.305558e-04	6.869556e-01
4	2.032660e-01	-1.769477e-08	2.032660e-01
5	1.561806e-01	-6.954738e-09	1.561806e-01
6	1.474035e-01	-6.731988e-09	1.474035e-01
7	1.457746e-01	-6.791668e-09	1.457746e-01
8	1.454722e-01	-6.758313e-09	1.454722e-01
9	1.454160e-01	-6.771345e-09	1.454160e-01
10	1.454056e-01	-6.765475e-09	1.454056e-01
11	1.454037e-01	-6.767958e-09	1.454037e-01
12	1.454033e-01	-6.766880e-09	1.454033e-01
13	1.454032e-01	-6.767342e-09	1.454032e-01
14	1.454032e-01	-6.767143e-09	1.454032e-01
15	1.454032e-01	-6.767228e-09	1.454032e-01
16	1.454032e-01	-6.767191e-09	1.454032e-01
17	1.454032e-01	-6.767207e-09	1.454032e-01
18	1.454032e-01	-6.767201e-09	1.454032e-01
19	1.454032e-01	-6.767204e-09	1.454032e-01
20	1.454032e-01	-6.767202e-09	1.454032e-01
21	1.454032e-01	-6.767203e-09	1.454032e-01
22	1.454032e-01	-6.767203e-09	1.454032e-01
23	1.454032e-01	-6.767203e-09	1.454032e-01
24	1.454032e-01	-6.767203e-09	1.454032e-01
25	1.454032e-01	-6.767203e-09	1.454032e-01
26	1.454032e-01	-6.767203e-09	1.454032e-01
27	1.454032e-01	-6.767203e-09	1.454032e-01
28	1.454032e-01	-6.767203e-09	1.454032e-01
29	1.454032e-01	-6.767203e-09	1.454032e-01
30	1.454032e-01	-6.767202e-09	1.454032e-01
