RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.286797e-01	-7.500000e-01	6.286797e-01
3	1.571700e-01	-3.217003e-02	1.571700e-01
4	1.454385e-01	1.083504e-04	1.454494e-01
5	1.453794e-01	1.083511e-04	1.453903e-01
6	1.453684e-01	1.083511e-04	1.453793e-01
7	1.453664e-01	1.083511e-04	1.453772e-01
8	1.453660e-01	1.083511e-04	1.453769e-01
9	1.453660e-01	1.083511e-04	1.453768e-01
10	1.453660e-01	1.083511e-04	1.453768e-01
11	1.453659e-01	1.083511e-04	1.453768e-01
12	1.453659e-01	1.086072e-04	1.453767e-01
13	1.453659e-01	1.086072e-04	1.453767e-01
14	1.453659e-01	1.085882e-04	1.453767e-01
15	1.453641e-01	1.136915e-04	1.453755e-01
16	1.453659e-01	1.085882e-04	1.453767e-01
17	1.453641e-01	1.136914e-04	1.453755e-01
18	1.453641e-01	1.136985e-04	1.453755e-01
19	1.453649e-01	1.115169e-04	1.453760e-01
20	1.453660e-01	1.081885e-04	1.453768e-01
21	1.453660e-01	1.081879e-04	1.453768e-01
22	1.453651e-01	1.109262e-04	1.453762e-01
23	1.453644e-01	1.129183e-04	1.453757e-01
24	1.453618e-01	1.205083e-04	1.453738e-01
25	1.453631e-01	1.164880e-04	1.453748e-01
26	1.453618e-01	1.205081e-04	1.453738e-01
27	1.453663e-01	1.072788e-04	1.453770e-01
28	1.453665e-01	1.067246e-04	1.453772e-01
29	1.453663e-01	1.073480e-04	1.453770e-01
30	1.453658e-01	1.087665e-04	1.453767e-01
