RTO_iter	u1	u2
0	2.000000e+00	-1.000000e+00
1	1.000000e+00	-1.000000e+00
2	5.000000e-01	-5.000000e-01
3	3.680920e-01	-3.932942e-01
4	3.686155e-01	-3.928628e-01
5	3.683899e-01	-3.930487e-01
6	3.684871e-01	-3.929686e-01
7	3.684452e-01	-3.930031e-01
8	3.684633e-01	-3.929882e-01
9	3.684555e-01	-3.929946e-01
10	3.684589e-01	-3.929919e-01
11	3.684574e-01	-3.929931e-01
12	3.684580e-01	-3.929926e-01
13	3.684578e-01	-3.929928e-01
14	3.684579e-01	-3.929927e-01
15	3.684578e-01	-3.929927e-01
16	3.684579e-01	-3.929927e-01
17	3.684579e-01	-3.929927e-01
18	3.684579e-01	-3.929927e-01
19	3.684579e-01	-3.929927e-01
20	3.684579e-01	-3.929927e-01
21	3.684579e-01	-3.929927e-01
22	3.684579e-01	-3.929927e-01
23	3.684579e-01	-3.929927e-01
24	3.684579e-01	-3.929927e-01
25	3.684579e-01	-3.929927e-01
