RTO_iter	u1	u2
0	3.500000e+00	-1.000000e+00
1	2.511117e+00	-1.148696e+00
2	1.511484e+00	-1.175767e+00
3	5.217187e-01	-1.033059e+00
4	1.442826e+00	-6.437495e-01
5	8.270460e-01	-6.371108e-01
6	3.324551e-01	-5.637630e-01
7	7.848020e-01	-3.507318e-01
8	4.388580e-01	-3.375365e-01
9	2.493775e-01	-5.006229e-01
10	3.413497e-01	-4.157486e-01
11	4.388579e-01	-3.375365e-01
12	3.894996e-01	-3.759009e-01
13	3.413497e-01	-4.157486e-01
14	3.652640e-01	-3.956292e-01
15	3.413517e-01	-4.157469e-01
16	3.532662e-01	-4.056380e-01
17	3.592544e-01	-4.006216e-01
18	3.622566e-01	-3.981224e-01
19	3.637587e-01	-3.968759e-01
20	3.645081e-01	-3.962549e-01
21	3.648810e-01	-3.959462e-01
22	3.650617e-01	-3.957966e-01
23	3.651434e-01	-3.957290e-01
24	3.651747e-01	-3.957031e-01
25	3.651845e-01	-3.956951e-01
26	3.651871e-01	-3.956929e-01
27	3.651877e-01	-3.956923e-01
28	3.651879e-01	-3.956922e-01
29	3.651879e-01	-3.956922e-01
30	3.651880e-01	-3.956922e-01
