RTO_iter	cost	con	merit
1	6.750000e+00	1.750000e+00	2.425000e+01
2	1.886039e+00	8.357864e-01	1.024390e+01
3	2.207794e-02	9.215729e-01	9.237807e+00
4	7.967959e-01	2.826946e-03	8.250654e-01
5	2.153753e-01	2.746331e-01	2.961706e+00
6	1.598581e-01	9.351161e-02	1.094974e+00
7	3.927174e-01	2.682826e-02	6.610000e-01
8	1.719982e-01	3.657884e-02	5.377866e-01
9	1.438039e-01	4.708824e-02	6.146863e-01
10	1.413865e-01	1.581221e-02	2.995086e-01
11	1.555132e-01	1.481399e-02	3.036531e-01
12	1.456474e-01	4.899918e-03	1.946466e-01
13	1.459168e-01	2.183325e-03	1.677501e-01
14	1.460322e-01	3.816498e-03	1.841971e-01
15	1.450045e-01	1.217517e-03	1.571796e-01
16	1.469570e-01	1.210295e-03	1.590599e-01
17	1.458570e-01	4.235133e-04	1.500922e-01
18	1.454255e-01	-4.062481e-06	1.454255e-01
19	1.469758e-01	1.153391e-03	1.585097e-01
20	1.458692e-01	3.886872e-04	1.497561e-01
21	1.455641e-01	1.466560e-04	1.470306e-01
22	1.454735e-01	6.131560e-05	1.460866e-01
23	1.454437e-01	2.764995e-05	1.457202e-01
24	1.454327e-01	1.309880e-05	1.455636e-01
25	1.454281e-01	6.441441e-06	1.454926e-01
26	1.454262e-01	3.335087e-06	1.454595e-01
27	1.454254e-01	1.990825e-06	1.454453e-01
28	1.454250e-01	1.440436e-06	1.454394e-01
29	1.454249e-01	1.279196e-06	1.454377e-01
30	1.454249e-01	1.236191e-06	1.454373e-01
