RTO_iter	cost	con	merit
1	6.750000e+00	1.750000e+00	2.425000e+01
2	1.886039e+00	8.357864e-01	1.024390e+01
3	2.207794e-02	9.215729e-01	9.237807e+00
4	7.968457e-01	2.956676e-03	8.264124e-01
5	2.153448e-01	2.746426e-01	2.961771e+00
6	1.598607e-01	9.357090e-02	1.095570e+00
7	3.927399e-01	2.693684e-02	6.621083e-01
8	1.719873e-01	3.668774e-02	5.388647e-01
9	1.437552e-01	4.719139e-02	6.156691e-01
10	1.413540e-01	1.592345e-02	3.005884e-01
11	1.554610e-01	1.492046e-02	3.046656e-01
12	1.456035e-01	5.011750e-03	1.957210e-01
13	1.458846e-01	2.290715e-03	1.687917e-01
14	1.459896e-01	3.924097e-03	1.852306e-01
15	1.449660e-01	1.327931e-03	1.582453e-01
16	1.469141e-01	1.318420e-03	1.600983e-01
17	1.458159e-01	5.338893e-04	1.511548e-01
18	1.453868e-01	1.068570e-04	1.464554e-01
19	1.469329e-01	1.261567e-03	1.595486e-01
20	1.458281e-01	4.990874e-04	1.508190e-01
21	1.455208e-01	2.669927e-04	1.481907e-01
22	1.454308e-01	1.816842e-04	1.472476e-01
23	1.454053e-01	1.366479e-04	1.467717e-01
24	1.453952e-01	1.198676e-04	1.465939e-01
25	1.453906e-01	1.137424e-04	1.465280e-01
26	1.453882e-01	1.118634e-04	1.465069e-01
27	1.453869e-01	1.119923e-04	1.465068e-01
28	1.453863e-01	1.122912e-04	1.465092e-01
29	1.453861e-01	1.123811e-04	1.465099e-01
30	1.453886e-01	1.049857e-04	1.464385e-01
