RTO_iter	u1	u2
0	2.000000e+00	-1.000000e+00
1	1.000000e+00	-1.000000e+00
2	1.560194e-02	-8.746489e-01
3	9.503919e-01	-5.194480e-01
4	1.560202e-02	-8.746483e-01
5	4.505612e-01	-5.064396e-01
6	9.167343e-01	-3.256563e-01
7	2.040645e-01	-5.481459e-01
8	3.471387e-01	-4.362341e-01
9	4.309233e-01	-3.434701e-01
10	3.337949e-01	-4.221536e-01
11	4.309220e-01	-3.434686e-01
12	3.817412e-01	-3.820611e-01
13	3.337963e-01	-4.221553e-01
14	3.576029e-01	-4.019083e-01
15	3.817408e-01	-3.820607e-01
16	3.696316e-01	-3.919354e-01
17	3.576029e-01	-4.019082e-01
18	3.636029e-01	-3.969051e-01
19	3.666122e-01	-3.944156e-01
20	3.681225e-01	-3.931792e-01
21	3.666143e-01	-3.944239e-01
22	3.673661e-01	-3.938046e-01
23	3.666092e-01	-3.944293e-01
24	3.669815e-01	-3.941215e-01
25	3.671620e-01	-3.939715e-01
26	3.672432e-01	-3.939032e-01
27	3.672742e-01	-3.938769e-01
28	3.672839e-01	-3.938688e-01
29	3.672864e-01	-3.938666e-01
30	3.672902e-01	-3.938698e-01
