RTO_iter	u1	u2
0	2.000000e+00	-1.000000e+00
1	1.000000e+00	-1.000000e+00
2	1.571467e-02	-8.746418e-01
3	9.505076e-01	-5.194486e-01
4	1.571475e-02	-8.746415e-01
5	4.506764e-01	-5.064579e-01
6	1.466372e-01	-6.170677e-01
7	2.041759e-01	-5.481417e-01
8	3.472386e-01	-4.362750e-01
9	4.310024e-01	-3.434923e-01
10	3.338768e-01	-4.221792e-01
11	4.310024e-01	-3.434923e-01
12	3.818206e-01	-3.820837e-01
13	3.338768e-01	-4.221792e-01
14	3.576841e-01	-4.019331e-01
15	3.818206e-01	-3.820837e-01
16	3.697126e-01	-3.919600e-01
17	3.576841e-01	-4.019330e-01
18	3.636879e-01	-3.969346e-01
19	3.666971e-01	-3.944448e-01
20	3.682027e-01	-3.932029e-01
21	3.666942e-01	-3.944472e-01
22	3.674454e-01	-3.938272e-01
23	3.678183e-01	-3.935198e-01
24	3.674339e-01	-3.938367e-01
25	3.676149e-01	-3.936875e-01
