RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.521000e+00
2	4.443319e-01	4.129068e-01	4.856226e-01
3	2.235654e-01	9.428387e-01	3.178492e-01
4	1.223549e-01	4.762694e-01	1.699819e-01
5	1.547514e-01	5.343503e-04	1.548048e-01
6	1.464878e-01	1.473449e-02	1.479613e-01
7	1.471863e-01	8.438717e-03	1.480301e-01
8	1.471863e-01	8.438717e-03	1.480301e-01
9	1.471863e-01	8.438717e-03	1.480301e-01
10	1.471863e-01	8.438717e-03	1.480301e-01
11	1.471863e-01	8.438716e-03	1.480301e-01
12	1.471863e-01	8.438689e-03	1.480301e-01
13	1.448620e-01	1.576467e-03	1.450196e-01
14	1.453970e-01	4.744936e-05	1.454018e-01
15	1.454114e-01	-2.345203e-05	1.454114e-01
16	1.454021e-01	2.657152e-05	1.454047e-01
17	1.454101e-01	-1.858156e-05	1.454101e-01
18	1.454030e-01	1.973936e-05	1.454050e-01
19	1.454091e-01	-1.455468e-05	1.454091e-01
20	1.454037e-01	1.474701e-05	1.454052e-01
21	1.454084e-01	-1.132182e-05	1.454084e-01
22	1.454042e-01	1.106662e-05	1.454054e-01
23	1.454078e-01	-8.762613e-06	1.454078e-01
24	1.454047e-01	8.333836e-06	1.454055e-01
25	1.454074e-01	-6.756716e-06	1.454074e-01
