RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.521000e+00
2	2.939051e-01	4.705367e-01	3.409587e-01
3	3.316059e-01	2.989286e-01	3.614987e-01
4	3.316058e-01	2.989286e-01	3.614987e-01
5	1.475578e-01	8.324073e-04	1.476411e-01
6	1.460538e-01	3.521531e-03	1.464060e-01
7	1.455425e-01	4.146569e-03	1.459572e-01
8	1.458479e-01	1.710207e-03	1.460189e-01
9	1.458479e-01	1.710210e-03	1.460189e-01
10	1.458479e-01	1.710210e-03	1.460189e-01
11	1.458479e-01	1.710209e-03	1.460189e-01
12	1.458479e-01	1.710192e-03	1.460189e-01
13	1.453027e-01	2.924784e-04	1.453319e-01
14	1.454004e-01	3.616966e-05	1.454040e-01
15	1.454112e-01	-2.248098e-05	1.454112e-01
16	1.454023e-01	2.509432e-05	1.454048e-01
17	1.454099e-01	-1.774990e-05	1.454099e-01
18	1.454031e-01	1.866467e-05	1.454050e-01
19	1.454090e-01	-1.388176e-05	1.454090e-01
20	1.454038e-01	1.395491e-05	1.454052e-01
21	1.454083e-01	-1.078888e-05	1.454083e-01
22	1.454043e-01	1.047711e-05	1.454054e-01
23	1.454077e-01	-8.346214e-06	1.454077e-01
24	1.454047e-01	7.892192e-06	1.454055e-01
25	1.454073e-01	-6.433981e-06	1.454073e-01
