RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-2.028016e-01	-5.416276e-01
2	3.796393e-01	1.499904e-01
3	-3.141471e-02	-3.330257e-01
4	4.283350e-01	-3.451188e-01
5	3.146301e-01	-4.260970e-01
6	4.063639e-01	-3.559483e-01
7	4.063639e-01	-3.559483e-01
8	4.063639e-01	-3.559483e-01
9	4.063639e-01	-3.559483e-01
10	4.063639e-01	-3.559483e-01
11	4.063638e-01	-3.559484e-01
12	3.673829e-01	-3.925798e-01
13	3.665099e-01	-3.945602e-01
14	3.682250e-01	-3.932038e-01
15	3.667350e-01	-3.943915e-01
16	3.680364e-01	-3.933553e-01
17	3.669006e-01	-3.942605e-01
18	3.678925e-01	-3.934706e-01
19	3.670267e-01	-3.941605e-01
20	3.677827e-01	-3.935584e-01
21	3.671228e-01	-3.940843e-01
22	3.676991e-01	-3.936253e-01
23	3.671960e-01	-3.940261e-01
24	3.676353e-01	-3.936762e-01
25	3.672518e-01	-3.939818e-01
