RTO_iter	cost	con	merit
1	6.750000e+00	1.750000e+00	2.425000e+01
2	2.046627e+00	6.294797e-01	8.341425e+00
3	2.690470e-01	-1.218789e-01	2.690470e-01
4	1.250728e+00	-8.607817e-01	1.250728e+00
5	3.980760e-01	-3.337034e-01	3.980760e-01
6	1.498721e-01	-8.104212e-03	1.498721e-01
7	2.238884e-01	1.137159e-04	2.250255e-01
8	1.593160e-01	1.201884e-04	1.605179e-01
9	1.467848e-01	1.086152e-04	1.478709e-01
10	1.471393e-01	1.081885e-04	1.482212e-01
11	1.453703e-01	1.106668e-04	1.464770e-01
12	1.467849e-01	1.081908e-04	1.478668e-01
13	1.456760e-01	1.162598e-04	1.468386e-01
14	1.454211e-01	1.205320e-04	1.466264e-01
15	1.453692e-01	1.203060e-04	1.465723e-01
16	1.453658e-01	1.089729e-04	1.464555e-01
17	1.453734e-01	1.080858e-04	1.464543e-01
18	1.453930e-01	1.089841e-04	1.464828e-01
19	1.453823e-01	1.068470e-04	1.464507e-01
20	1.453953e-01	1.024327e-04	1.464196e-01
21	1.454082e-01	1.075725e-04	1.464839e-01
22	1.454007e-01	1.072602e-04	1.464733e-01
23	1.453969e-01	1.084653e-04	1.464815e-01
24	1.453949e-01	1.098778e-04	1.464937e-01
25	1.453940e-01	1.106617e-04	1.465007e-01
26	1.453938e-01	1.109687e-04	1.465035e-01
27	1.453963e-01	1.036015e-04	1.464323e-01
28	1.453963e-01	1.036082e-04	1.464323e-01
29	1.453937e-01	1.110239e-04	1.465039e-01
30	1.453962e-01	1.036103e-04	1.464324e-01
