RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.213181e-01	1.053821e-01
2	8.784459e-01	8.365757e-02
3	1.206293e-01	-5.688101e-01
4	1.092478e+00	-3.332025e-01
5	5.710028e-01	-3.516381e-01
6	1.469385e-01	-6.165332e-01
7	3.316963e-01	-4.239734e-01
8	5.300846e-01	-2.718481e-01
9	4.287133e-01	-3.451527e-01
10	3.795794e-01	-3.838054e-01
11	3.316937e-01	-4.239703e-01
12	3.554724e-01	-4.036906e-01
13	3.674834e-01	-3.936966e-01
14	3.554691e-01	-4.036866e-01
15	3.614711e-01	-3.986860e-01
16	3.644769e-01	-3.961922e-01
17	3.674878e-01	-3.937040e-01
18	3.614721e-01	-3.986893e-01
19	3.644758e-01	-3.961931e-01
20	3.659795e-01	-3.949487e-01
21	3.667299e-01	-3.943277e-01
22	3.671048e-01	-3.940229e-01
23	3.667178e-01	-3.943366e-01
24	3.668985e-01	-3.941870e-01
25	3.669832e-01	-3.941231e-01
26	3.670116e-01	-3.940935e-01
27	3.670243e-01	-3.940892e-01
28	3.670269e-01	-3.940870e-01
29	3.670246e-01	-3.940827e-01
30	3.670277e-01	-3.940863e-01
