RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.286797e-01	-7.500000e-01	6.286797e-01
3	1.571699e-01	-3.216993e-02	1.571699e-01
4	1.454893e-01	1.701797e-04	1.456595e-01
5	1.454242e-01	1.025951e-04	1.455267e-01
6	1.453529e-01	4.186013e-04	1.457715e-01
7	1.453529e-01	4.186043e-04	1.457715e-01
8	1.453523e-01	4.201594e-04	1.457725e-01
9	1.453531e-01	4.179816e-04	1.457711e-01
10	1.453532e-01	4.176429e-04	1.457709e-01
11	1.453513e-01	4.229947e-04	1.457743e-01
12	1.453513e-01	4.229656e-04	1.457743e-01
13	1.453520e-01	4.210926e-04	1.457731e-01
14	1.453502e-01	4.260987e-04	1.457763e-01
15	1.453192e-01	2.618064e-04	1.455810e-01
16	1.453473e-01	1.811946e-04	1.455285e-01
17	1.453814e-01	1.364146e-04	1.455178e-01
18	1.453630e-01	1.351917e-04	1.454982e-01
19	1.453567e-01	1.352118e-04	1.454919e-01
20	1.453628e-01	1.352501e-04	1.454981e-01
21	1.453634e-01	1.201589e-04	1.454836e-01
22	1.453693e-01	1.115057e-04	1.454808e-01
23	1.453723e-01	9.529815e-05	1.454675e-01
24	1.453681e-01	1.138714e-04	1.454819e-01
25	1.453697e-01	1.091992e-04	1.454789e-01
26	1.453680e-01	1.134260e-04	1.454814e-01
27	1.453677e-01	1.114937e-04	1.454792e-01
28	1.453673e-01	1.113825e-04	1.454787e-01
29	1.453671e-01	1.115600e-04	1.454786e-01
30	1.453670e-01	1.116151e-04	1.454786e-01
