RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	3.661072e-01	6.454848e-02	1.011592e+00
3	1.193985e-01	1.311879e-01	1.431277e+00
4	1.623713e-01	4.429382e-02	6.053095e-01
5	1.472302e-01	4.823442e-02	6.295744e-01
6	1.398862e-01	1.714568e-02	3.113430e-01
7	1.452189e-01	2.008486e-03	1.653037e-01
8	1.455253e-01	4.418855e-04	1.499442e-01
9	1.453623e-01	1.001426e-03	1.553765e-01
10	1.453627e-01	1.000282e-03	1.553655e-01
11	1.453626e-01	1.000474e-03	1.553673e-01
12	1.452418e-01	5.027002e-04	1.502688e-01
13	1.453556e-01	2.639265e-04	1.479948e-01
14	1.453237e-01	2.649849e-04	1.479735e-01
15	1.453706e-01	9.491936e-05	1.463198e-01
16	1.453634e-01	1.414812e-04	1.467782e-01
17	1.453601e-01	1.510460e-04	1.468706e-01
18	1.453602e-01	1.509201e-04	1.468694e-01
19	1.453642e-01	1.350499e-04	1.467147e-01
20	1.453643e-01	1.196799e-04	1.465611e-01
21	1.453649e-01	1.135451e-04	1.465004e-01
22	1.453652e-01	1.115432e-04	1.464806e-01
23	1.453651e-01	1.114106e-04	1.464792e-01
24	1.453650e-01	1.115377e-04	1.464804e-01
25	1.453649e-01	1.116506e-04	1.464815e-01
26	1.453649e-01	1.116534e-04	1.464815e-01
27	1.453674e-01	1.046130e-04	1.464135e-01
28	1.453674e-01	1.046115e-04	1.464135e-01
29	1.453650e-01	1.116261e-04	1.464812e-01
30	1.453649e-01	1.116471e-04	1.464814e-01
