RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	6.647186e-01	-1.460287e-01
2	2.323178e-01	-3.970856e-01
3	4.601605e-01	-2.897505e-01
4	2.654264e-01	-4.399457e-01
5	3.707951e-01	-3.771510e-01
6	3.539454e-01	-4.033813e-01
7	3.782877e-01	-3.845899e-01
8	3.574782e-01	-4.012684e-01
9	3.574785e-01	-4.012690e-01
10	3.574787e-01	-4.012687e-01
11	3.661752e-01	-3.944607e-01
12	3.723054e-01	-3.896154e-01
13	3.662710e-01	-3.945779e-01
14	3.682691e-01	-3.930700e-01
15	3.665900e-01	-3.944164e-01
16	3.665871e-01	-3.944109e-01
17	3.665875e-01	-3.944107e-01
18	3.667463e-01	-3.942927e-01
19	3.675026e-01	-3.936814e-01
20	3.678777e-01	-3.933772e-01
21	3.680595e-01	-3.932290e-01
22	3.681415e-01	-3.931616e-01
23	3.681729e-01	-3.931356e-01
24	3.681823e-01	-3.931278e-01
25	3.681852e-01	-3.931253e-01
26	3.681885e-01	-3.931285e-01
27	3.681886e-01	-3.931283e-01
28	3.681861e-01	-3.931246e-01
29	3.681861e-01	-3.931246e-01
30	3.681861e-01	-3.931246e-01
