RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.686039e-01	-2.005207e-08	1.686039e-01
3	1.497103e-01	-1.176540e-08	1.497103e-01
4	1.462031e-01	-1.684543e-08	1.462031e-01
5	1.455517e-01	-1.426261e-08	1.455517e-01
6	1.454308e-01	-1.529172e-08	1.454308e-01
7	1.454083e-01	-1.483354e-08	1.454083e-01
8	1.454042e-01	-1.502814e-08	1.454042e-01
9	1.454034e-01	-1.494378e-08	1.454034e-01
10	1.454032e-01	-1.498003e-08	1.454032e-01
11	1.454032e-01	-1.496439e-08	1.454032e-01
12	1.454032e-01	-1.497113e-08	1.454032e-01
13	1.454032e-01	-1.496823e-08	1.454032e-01
14	1.454032e-01	-1.496948e-08	1.454032e-01
15	1.454032e-01	-1.496894e-08	1.454032e-01
16	1.454032e-01	-1.496917e-08	1.454032e-01
17	1.454032e-01	-1.496907e-08	1.454032e-01
18	1.454032e-01	-1.496911e-08	1.454032e-01
19	1.454032e-01	-1.496909e-08	1.454032e-01
20	1.454032e-01	-1.496910e-08	1.454032e-01
21	1.454032e-01	-1.496910e-08	1.454032e-01
22	1.454032e-01	-1.496910e-08	1.454032e-01
23	1.454032e-01	-1.496910e-08	1.454032e-01
24	1.454032e-01	-1.496910e-08	1.454032e-01
25	1.454032e-01	-1.496910e-08	1.454032e-01
