RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.686040e-01	-4.251335e-08	1.686040e-01
3	1.497102e-01	-7.105537e-09	1.497102e-01
4	1.462031e-01	-7.201510e-09	1.462031e-01
5	1.455517e-01	-7.133625e-09	1.455517e-01
6	1.454308e-01	-7.159479e-09	1.454308e-01
7	1.454083e-01	-7.147683e-09	1.454083e-01
8	1.454042e-01	-7.152646e-09	1.454042e-01
9	1.454034e-01	-7.150485e-09	1.454034e-01
10	1.454032e-01	-7.151412e-09	1.454032e-01
11	1.454032e-01	-7.151012e-09	1.454032e-01
12	1.454032e-01	-7.151184e-09	1.454032e-01
13	1.454032e-01	-7.151110e-09	1.454032e-01
14	1.454032e-01	-7.151142e-09	1.454032e-01
15	1.454032e-01	-7.151128e-09	1.454032e-01
16	1.454032e-01	-7.151134e-09	1.454032e-01
17	1.454032e-01	-7.151131e-09	1.454032e-01
18	1.454032e-01	-7.151133e-09	1.454032e-01
19	1.454032e-01	-7.151132e-09	1.454032e-01
20	1.454032e-01	-7.151132e-09	1.454032e-01
21	1.454032e-01	-7.151132e-09	1.454032e-01
22	1.454032e-01	-7.151132e-09	1.454032e-01
23	1.454032e-01	-7.151132e-09	1.454032e-01
24	1.454032e-01	-7.151132e-09	1.454032e-01
25	1.454032e-01	-7.151132e-09	1.454032e-01
