RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.659779e-01	-4.572151e-01
2	5.897656e-01	1.976527e-01
3	3.327502e-01	-4.215727e-01
4	6.424516e-01	-2.903609e-02
5	5.105338e-01	-2.458087e-01
6	4.258187e-01	-3.381267e-01
7	3.804609e-01	-3.812001e-01
8	3.318939e-01	-4.205385e-01
9	3.568095e-01	-4.016252e-01
10	3.812975e-01	-3.822111e-01
11	3.693335e-01	-3.922819e-01
12	3.571457e-01	-4.020598e-01
13	3.632463e-01	-3.971798e-01
14	3.662891e-01	-3.947314e-01
15	3.678080e-01	-3.935056e-01
16	3.662995e-01	-3.947501e-01
17	3.670565e-01	-3.941370e-01
18	3.674321e-01	-3.938327e-01
19	3.670478e-01	-3.941499e-01
20	3.672300e-01	-3.940021e-01
21	3.673123e-01	-3.939353e-01
22	3.673439e-01	-3.939097e-01
23	3.672536e-01	-3.939842e-01
24	3.672634e-01	-3.939763e-01
25	3.672661e-01	-3.939741e-01
