RTO_iter	u1	u2
0	1.500000e+00	-1.500000e+00
1	7.928932e-01	-7.928932e-01
2	3.964467e-01	-3.964467e-01
3	3.633152e-01	-3.972437e-01
4	3.706789e-01	-3.911660e-01
5	3.675019e-01	-3.937806e-01
6	3.688699e-01	-3.926534e-01
7	3.682804e-01	-3.931389e-01
8	3.685343e-01	-3.929297e-01
9	3.684249e-01	-3.930198e-01
10	3.684720e-01	-3.929810e-01
11	3.684720e-01	-3.929810e-01
12	3.684720e-01	-3.929810e-01
13	3.684720e-01	-3.929810e-01
14	3.684720e-01	-3.929810e-01
15	3.684720e-01	-3.929810e-01
16	3.684720e-01	-3.929810e-01
17	3.684720e-01	-3.929810e-01
18	3.684720e-01	-3.929810e-01
19	3.684720e-01	-3.929810e-01
20	3.684720e-01	-3.929810e-01
21	3.684720e-01	-3.929810e-01
22	3.684719e-01	-3.929811e-01
23	3.684716e-01	-3.929813e-01
24	3.684705e-01	-3.929823e-01
25	3.684677e-01	-3.929846e-01
26	3.684687e-01	-3.929837e-01
27	3.684553e-01	-3.929948e-01
28	3.684558e-01	-3.929944e-01
29	3.684560e-01	-3.929942e-01
30	3.684560e-01	-3.929942e-01
