RTO_iter	u1	u2
0	1.500000e+00	1.500000e+00
1	1.674789e+00	5.153941e-01
2	8.844554e-02	-7.026021e-01
3	2.064370e+00	-3.932087e-01
4	1.045239e+00	-4.118337e-01
5	5.188590e-01	-4.481531e-01
6	9.010998e-02	-6.998168e-01
7	2.708416e-01	-4.795756e-01
8	4.629513e-01	-3.195948e-01
9	2.708416e-01	-4.795756e-01
10	3.643318e-01	-3.964010e-01
11	4.629513e-01	-3.195948e-01
12	4.130797e-01	-3.572873e-01
13	3.885551e-01	-3.766581e-01
14	3.764043e-01	-3.864821e-01
15	3.703580e-01	-3.914295e-01
16	3.583251e-01	-4.013974e-01
17	3.643312e-01	-3.964015e-01
18	3.673414e-01	-3.939130e-01
19	3.643299e-01	-3.964026e-01
20	3.658336e-01	-3.951582e-01
21	3.665845e-01	-3.945378e-01
22	3.669570e-01	-3.942302e-01
23	3.671380e-01	-3.940809e-01
24	3.672197e-01	-3.940134e-01
25	3.670978e-01	-3.941140e-01
26	3.669757e-01	-3.942148e-01
27	3.668534e-01	-3.943158e-01
28	3.668835e-01	-3.942909e-01
29	3.667933e-01	-3.943654e-01
30	3.667030e-01	-3.944399e-01
