RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	1.088000e+01
2	3.124819e-01	4.605933e-01	2.615448e+00
3	5.034588e-01	8.446063e-01	4.726490e+00
4	1.481678e-01	1.827951e-03	1.573076e-01
5	3.949329e-01	3.003193e-01	1.896529e+00
6	1.955730e-01	5.827069e-02	4.869265e-01
7	1.516706e-01	1.225757e-02	2.129584e-01
8	1.450323e-01	2.452439e-03	1.572945e-01
9	1.456161e-01	3.711947e-04	1.474721e-01
10	1.457281e-01	3.917441e-04	1.476868e-01
11	1.454067e-01	-4.123668e-06	1.454067e-01
12	1.464779e-01	1.147843e-03	1.522171e-01
13	1.456106e-01	3.869942e-04	1.475456e-01
14	1.454253e-01	1.460870e-04	1.461557e-01
15	1.453946e-01	6.110208e-05	1.457001e-01
16	1.453948e-01	2.756176e-05	1.455326e-01
17	1.453988e-01	1.305887e-05	1.454641e-01
18	1.454017e-01	6.418538e-06	1.454338e-01
19	1.454033e-01	3.327021e-06	1.454199e-01
20	1.454041e-01	1.958205e-06	1.454139e-01
21	1.454044e-01	1.438066e-06	1.454116e-01
22	1.454045e-01	1.277315e-06	1.454109e-01
23	1.454045e-01	1.234042e-06	1.454107e-01
24	1.454045e-01	1.222998e-06	1.454107e-01
25	1.454045e-01	1.220222e-06	1.454106e-01
