RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.659779e-01	-4.572151e-01
2	5.897656e-01	1.976527e-01
3	3.327502e-01	-4.215727e-01
4	6.424516e-01	-2.903609e-02
5	5.105338e-01	-2.458087e-01
6	4.258187e-01	-3.381267e-01
7	3.804609e-01	-3.812001e-01
8	3.571602e-01	-4.020607e-01
9	3.812865e-01	-3.821988e-01
10	3.693386e-01	-3.922711e-01
11	3.448973e-01	-4.117440e-01
12	3.571539e-01	-4.020528e-01
13	3.632545e-01	-3.971729e-01
14	3.662974e-01	-3.947245e-01
15	3.678163e-01	-3.934987e-01
16	3.685738e-01	-3.928864e-01
17	3.689496e-01	-3.925825e-01
18	3.691319e-01	-3.924350e-01
19	3.692144e-01	-3.923683e-01
20	3.692460e-01	-3.923427e-01
21	3.692558e-01	-3.923348e-01
22	3.692584e-01	-3.923326e-01
23	3.692591e-01	-3.923321e-01
24	3.692592e-01	-3.923319e-01
25	3.692593e-01	-3.923319e-01
