RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.286797e-01	-7.500000e-01	6.286797e-01
3	1.571700e-01	-3.217003e-02	1.571700e-01
4	1.454388e-01	1.075323e-04	1.465141e-01
5	1.453797e-01	1.075329e-04	1.464550e-01
6	1.453687e-01	1.075329e-04	1.464441e-01
7	1.453667e-01	1.075329e-04	1.464420e-01
8	1.453663e-01	1.075329e-04	1.464416e-01
9	1.453662e-01	1.075329e-04	1.464416e-01
10	1.453662e-01	1.075329e-04	1.464416e-01
11	1.453662e-01	1.075329e-04	1.464416e-01
12	1.453659e-01	1.086160e-04	1.464520e-01
13	1.453659e-01	1.085963e-04	1.464518e-01
14	1.453662e-01	1.077136e-04	1.464433e-01
15	1.453641e-01	1.136970e-04	1.465011e-01
16	1.453648e-01	1.115743e-04	1.464806e-01
17	1.453660e-01	1.081875e-04	1.464479e-01
18	1.453660e-01	1.081901e-04	1.464479e-01
19	1.453650e-01	1.112052e-04	1.464770e-01
20	1.453632e-01	1.164809e-04	1.465280e-01
21	1.453669e-01	1.055163e-04	1.464221e-01
22	1.453632e-01	1.164787e-04	1.465279e-01
23	1.453612e-01	1.222354e-04	1.465835e-01
24	1.453672e-01	1.045863e-04	1.464131e-01
25	1.453612e-01	1.222306e-04	1.465835e-01
26	1.453672e-01	1.045863e-04	1.464131e-01
27	1.453680e-01	1.024615e-04	1.463926e-01
28	1.453666e-01	1.065491e-04	1.464321e-01
29	1.453680e-01	1.024406e-04	1.463924e-01
30	1.453663e-01	1.073984e-04	1.464403e-01
