RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-2.059174e-01	-5.479021e-01
2	3.646458e-01	1.447852e-01
3	2.845694e-01	-4.508313e-01
4	4.318898e-01	-3.185791e-01
5	4.318898e-01	-3.185791e-01
6	4.318893e-01	-3.185784e-01
7	3.824178e-01	-3.730452e-01
8	3.476727e-01	-4.076539e-01
9	3.832331e-01	-3.800669e-01
10	3.527331e-01	-4.045694e-01
11	3.527347e-01	-4.045724e-01
12	3.589840e-01	-3.997784e-01
13	3.713384e-01	-3.901993e-01
14	3.635958e-01	-3.967418e-01
15	3.706327e-01	-3.911555e-01
16	3.645043e-01	-3.960478e-01
17	3.645022e-01	-3.960436e-01
18	3.645459e-01	-3.960106e-01
19	3.675687e-01	-3.935798e-01
20	3.690869e-01	-3.923531e-01
21	3.698503e-01	-3.917480e-01
22	3.702286e-01	-3.914468e-01
23	3.704100e-01	-3.912965e-01
24	3.704931e-01	-3.912286e-01
25	3.705254e-01	-3.912019e-01
26	3.705355e-01	-3.911935e-01
27	3.705383e-01	-3.911912e-01
28	3.705390e-01	-3.911906e-01
29	3.705392e-01	-3.911905e-01
30	3.705392e-01	-3.911904e-01
