RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	6.286797e-01	-7.500000e-01	6.286797e-01
3	1.571699e-01	-3.216993e-02	1.571699e-01
4	1.455267e-01	6.365464e-05	1.461632e-01
5	1.454616e-01	-5.209742e-06	1.454616e-01
6	1.453901e-01	3.116873e-04	1.485070e-01
7	1.453901e-01	3.116873e-04	1.485070e-01
8	1.453901e-01	3.116873e-04	1.485070e-01
9	1.453901e-01	3.116873e-04	1.485070e-01
10	1.453901e-01	3.116873e-04	1.485070e-01
11	1.453901e-01	3.116873e-04	1.485070e-01
12	1.453901e-01	3.116869e-04	1.485070e-01
13	1.453901e-01	3.116857e-04	1.485070e-01
14	1.453901e-01	3.116135e-04	1.485062e-01
15	1.453591e-01	1.454890e-04	1.468139e-01
16	1.453888e-01	6.087339e-05	1.459975e-01
17	1.454191e-01	2.745538e-05	1.456937e-01
18	1.454381e-01	1.300451e-05	1.455682e-01
19	1.454485e-01	6.390348e-06	1.455124e-01
20	1.454538e-01	3.303390e-06	1.454868e-01
21	1.454562e-01	1.938730e-06	1.454756e-01
22	1.454572e-01	1.420166e-06	1.454714e-01
23	1.454574e-01	1.260078e-06	1.454700e-01
24	1.454575e-01	1.216963e-06	1.454697e-01
25	1.454575e-01	1.205964e-06	1.454696e-01
26	1.454576e-01	1.203199e-06	1.454696e-01
27	1.454576e-01	1.202507e-06	1.454696e-01
28	1.454576e-01	1.202334e-06	1.454696e-01
29	1.454576e-01	1.202334e-06	1.454696e-01
30	1.454576e-01	1.202334e-06	1.454696e-01
