RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.102647e+00	5.007002e-02
2	1.014561e+00	2.732317e-03
3	9.253647e-01	-4.247870e-02
4	8.353454e-01	-8.602783e-02
5	7.481740e-01	-1.350295e-01
6	6.622612e-01	-1.862057e-01
7	5.778559e-01	-2.398317e-01
8	4.952821e-01	-2.962372e-01
9	4.149698e-01	-3.558185e-01
10	3.375003e-01	-4.190522e-01
11	4.149698e-01	-3.558185e-01
12	3.758324e-01	-3.869483e-01
13	3.375003e-01	-4.190522e-01
14	3.565605e-01	-4.028732e-01
15	3.661705e-01	-3.948797e-01
16	3.565602e-01	-4.028734e-01
17	3.613584e-01	-3.988691e-01
18	3.637620e-01	-3.968732e-01
19	3.649641e-01	-3.958775e-01
20	3.655636e-01	-3.953815e-01
21	3.658598e-01	-3.951365e-01
22	3.660015e-01	-3.950194e-01
23	3.660629e-01	-3.949687e-01
24	3.660848e-01	-3.949506e-01
25	3.660912e-01	-3.949453e-01
26	3.660815e-01	-3.949533e-01
27	3.660934e-01	-3.949435e-01
28	3.660162e-01	-3.950073e-01
29	3.660163e-01	-3.950072e-01
30	3.660163e-01	-3.950072e-01
