RTO_iter	u1	u2
0	3.500000e+00	-2.500000e+00
1	2.549648e+00	-2.188823e+00
2	1.698590e+00	-1.663751e+00
3	9.617712e-01	-9.876608e-01
4	2.684572e-01	-2.670251e-01
5	6.151142e-01	-6.273429e-01
6	2.852521e-01	-2.515890e-01
7	4.378666e-01	-4.510383e-01
8	2.019684e-01	-5.338154e-01
9	3.133356e-01	-4.402203e-01
10	3.936483e-01	-4.068682e-01
11	3.330610e-01	-4.222122e-01
12	3.641530e-01	-3.965435e-01
13	3.825948e-01	-3.958242e-01
14	3.529155e-01	-4.056073e-01
15	3.670573e-01	-3.941702e-01
16	3.548780e-01	-4.039586e-01
17	3.609713e-01	-3.990697e-01
18	3.640105e-01	-3.966167e-01
19	3.655276e-01	-3.953886e-01
20	3.662843e-01	-3.947751e-01
21	3.666597e-01	-3.944706e-01
22	3.668420e-01	-3.943226e-01
23	3.669247e-01	-3.942555e-01
24	3.669565e-01	-3.942297e-01
25	3.669664e-01	-3.942216e-01
