RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	4.654705e-02	1.711545e+00	1.716199e+01
3	8.694343e-03	1.208518e+00	1.209387e+01
4	4.725015e-02	3.988298e-01	4.035548e+00
5	1.453914e-01	1.120214e-04	1.465116e-01
6	1.453708e-01	1.085861e-04	1.464567e-01
7	1.453668e-01	1.085862e-04	1.464526e-01
8	1.453660e-01	1.085861e-04	1.464519e-01
9	1.453659e-01	1.085861e-04	1.464518e-01
10	1.453659e-01	1.085861e-04	1.464517e-01
11	1.453659e-01	1.085861e-04	1.464517e-01
12	1.453641e-01	1.136945e-04	1.465011e-01
13	1.453648e-01	1.115875e-04	1.464807e-01
14	1.453632e-01	1.162032e-04	1.465253e-01
15	1.453660e-01	1.081909e-04	1.464479e-01
16	1.453632e-01	1.162028e-04	1.465253e-01
17	1.453660e-01	1.081911e-04	1.464479e-01
18	1.453643e-01	1.131172e-04	1.464955e-01
19	1.453632e-01	1.164772e-04	1.465279e-01
20	1.453669e-01	1.055130e-04	1.464221e-01
21	1.453632e-01	1.164781e-04	1.465279e-01
22	1.453669e-01	1.055134e-04	1.464221e-01
23	1.453618e-01	1.205177e-04	1.465669e-01
24	1.453663e-01	1.073475e-04	1.464398e-01
25	1.453665e-01	1.067920e-04	1.464344e-01
26	1.453662e-01	1.075933e-04	1.464421e-01
27	1.453657e-01	1.090066e-04	1.464558e-01
28	1.453653e-01	1.103480e-04	1.464687e-01
29	1.453651e-01	1.109338e-04	1.464744e-01
30	1.453650e-01	1.111779e-04	1.464768e-01
