RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.024932e-01	-2.942905e-02
2	8.966721e-01	1.141997e-02
3	3.975066e-01	-2.901716e-02
4	1.474424e-01	-3.510259e-02
5	2.996634e-02	-2.557820e-01
6	8.399999e-02	-1.428062e-01
7	2.089804e-01	-1.405916e-01
8	1.464962e-01	-1.421089e-01
9	1.166393e-01	-1.970163e-01
10	1.312683e-01	-1.693978e-01
11	1.625112e-01	-1.687213e-01
12	1.468905e-01	-1.690863e-01
13	1.390799e-01	-1.692496e-01
14	1.351749e-01	-1.693271e-01
15	1.303273e-01	-1.711114e-01
16	1.308023e-01	-1.702604e-01
17	1.310443e-01	-1.698407e-01
18	1.311721e-01	-1.696399e-01
19	1.312434e-01	-1.695495e-01
20	1.312837e-01	-1.695105e-01
21	1.313051e-01	-1.694937e-01
22	1.313150e-01	-1.694868e-01
23	1.313169e-01	-1.694853e-01
24	1.313196e-01	-1.694836e-01
25	1.313198e-01	-1.694835e-01
26	1.313199e-01	-1.694835e-01
27	1.313199e-01	-1.694834e-01
28	1.313199e-01	-1.694834e-01
29	1.313199e-01	-1.694834e-01
30	1.313199e-01	-1.694834e-01
