RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	2.294372e-01	-3.920573e-01
2	2.460286e-01	-1.525635e-01
3	1.262817e-01	-2.150018e-01
4	1.575009e-01	-1.346006e-01
5	1.173003e-01	-1.698115e-01
6	1.349057e-01	-1.396532e-01
7	1.198266e-01	-1.561358e-01
8	1.280679e-01	-1.440957e-01
9	1.220478e-01	-1.513498e-01
10	1.256749e-01	-1.463933e-01
11	1.231966e-01	-1.495098e-01
12	1.231966e-01	-1.495098e-01
13	1.231966e-01	-1.495098e-01
14	1.231966e-01	-1.495098e-01
15	1.231966e-01	-1.495097e-01
16	1.231966e-01	-1.495097e-01
17	1.231967e-01	-1.495097e-01
18	1.231967e-01	-1.495097e-01
19	1.232487e-01	-1.494372e-01
20	1.244185e-01	-1.478912e-01
21	1.239457e-01	-1.484787e-01
22	1.239485e-01	-1.484749e-01
23	1.241025e-01	-1.482700e-01
24	1.242480e-01	-1.480890e-01
25	1.243161e-01	-1.480083e-01
26	1.243425e-01	-1.479776e-01
27	1.243507e-01	-1.479681e-01
28	1.243529e-01	-1.479655e-01
29	1.243535e-01	-1.479649e-01
30	1.243537e-01	-1.479647e-01
